"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"30","Other semaphorin interactions Homo sapiens R-HSA-416700","3/19",0.000730994322014295,0.0241837288199729,0,0,19.8469251336898,143.316727651416,"SEMA5A;TYROBP;PTPRC"
"31","Acute myocardial infarction","3/20",0.000854004775522048,0.0202521132480943,0,0,18.6785152563699,131.974427499888,"COL4A2;COL4A4;F2R"
"32","positive regulation of fibroblast proliferation (GO:0048146)","4/28",0.000135153022080817,0.00835349640322588,0,0,17.7293906810036,157.95296636668,"PDGFRA;FN1;GAS6;WNT2"
"33","positive regulation of lamellipodium organization (GO:1902745)","3/21",0.000989403949760718,0.0266814311832097,0,0,17.6399286987522,122.040221484564,"FSCN1;ENPP2;RAC2"
"34","Common Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140875","3/22",0.00113765506907175,0.0322606473158203,0,0,16.7106670419364,113.27803733145,"THBD;PROCR;F2R"
"35","regulation of actin cytoskeleton reorganization (GO:2000249)","4/30",0.000178233420238162,0.0102283518858678,0,0,16.3639371381307,141.260321235783,"PDGFRA;ARHGDIB;HCLS1;TEK"
"36","lamellar body (GO:0042599)","2/15",0.00869014908905214,0.0351226859015857,0,0,16.2004909983633,76.8804860367797,"KRTDAP;NAPSA"
"37","regulation of interleukin-8 secretion (GO:2000482)","3/23",0.00129920497469861,0.0310353527399929,0,0,15.8743315508021,105.500851292113,"ANXA1;TMSB4X;F2R"
"38","positive regulation of ion transmembrane transporter activity (GO:0032414)","3/23",0.00129920497469861,0.0310353527399929,0,0,15.8743315508021,105.500851292113,"TMSB4X;DMD;CTSS"
"39","negative regulation of axon extension (GO:0030517)","3/23",0.00129920497469861,0.0310353527399929,0,0,15.8743315508021,105.500851292113,"SEMA5A;EPHA4;SEMA3C"
"40","positive regulation of bone mineralization (GO:0030501)","4/31",0.000203126771655938,0.0102861651362118,0,0,15.7570688968538,133.961561956992,"MEF2C;TMEM119;BMP7;GPM6B"
"41","actomyosin (GO:0042641)","6/48",5.98182834969125e-06,0.00032430892130732,0,0,15.3478260869565,184.584993708724,"CNN2;SEPT11;FSCN1;LCP1;TEK;DBN1"
"42","negative regulation of cytokine secretion (GO:0050710)","5/40",3.68739442457021e-05,0.00395042856018955,0,0,15.2702702702703,155.879000986531,"SRGN;ANXA1;TMSB4X;FN1;GAS6"
"43","contractile actin filament bundle (GO:0097517)","5/40",3.68739442457021e-05,0.000447096573979137,0,0,15.2702702702703,155.879000986531,"CNN2;SEPT11;FSCN1;LCP1;TEK"
"44","stress fiber (GO:0001725)","5/40",3.68739442457021e-05,0.000447096573979137,0,0,15.2702702702703,155.879000986531,"CNN2;SEPT11;FSCN1;LCP1;TEK"
"45","endodermal cell differentiation (GO:0035987)","4/32",0.000230430581769524,0.0102861651362118,0,0,15.1935483870968,127.254489872754,"ITGA4;COL4A2;FN1;LAMB1"
"46","substrate adhesion-dependent cell spreading (GO:0034446)","4/32",0.000230430581769524,0.0102861651362118,0,0,15.1935483870968,127.254489872754,"ITGA4;FN1;LAMB1;TEK"
"47","negative regulation of endothelial cell apoptotic process (GO:2000352)","3/24",0.00147448444986146,0.0329096737628802,0,0,15.1176470588235,98.5586968871892,"SEMA5A;TEK;GAS6"
"48","Beta-1 integrin cell surface interactions","8/66",2.05284661511246e-07,5.11158807163002e-05,0,0,14.9693065555135,230.510379116983,"COL18A1;ITGA4;MDK;PLAU;COL4A4;FN1;LAMB1;CSPG4"
"49","Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733","12/101",2.1743354346384e-10,8.63211167551446e-08,0,0,14.938265370534,332.363376226384,"LYN;PROCR;THBD;FCER1G;SELPLG;ITGA4;CAV1;FN1;CD48;PTPN6;TEK;GAS6"
"50","positive regulation of biomineral tissue development (GO:0070169)","4/33",0.000260278306518613,0.0113045199614976,0,0,14.6688913607712,121.0734954054,"MEF2C;TMEM119;BMP7;GPM6B"
"51","regulation of bone mineralization (GO:0030500)","6/50",7.62498389742567e-06,0.00258121482546375,0,0,14.6487154150198,172.621639435121,"SRGN;MEF2C;TMEM119;ENPP1;BMP7;GPM6B"
"52","Cell surface interactions at the vascular wall","11/94",1.47957341911578e-09,7.3682756271966e-07,0,0,14.6057077471899,296.956122637845,"LYN;THBD;FCER1G;SELPLG;ITGA4;CAV1;FN1;CD48;PTPN6;TEK;GAS6"
"53","Asthma","3/25",0.00166390854223932,0.0354967155677723,0,0,14.4297520661157,92.3300081207029,"FCER1G;H2-DMA;H2-DMB1"
"54","peptidyl-tyrosine modification (GO:0018212)","6/51",8.57387753527163e-06,0.00258121482546375,0,0,14.3224637681159,167.097183841994,"LYN;PDGFRA;EPHA4;EFEMP1;PTPN6;TEK"
"55","regulation of wound healing (GO:0061041)","4/34",0.000292804983032759,0.0114765270178937,0,0,14.179211469534,115.362117794054,"ANXA1;PLAU;CAV1;F2R"
"56","positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)","6/53",1.07587919294079e-05,0.00258121482546375,0,0,13.7116096207216,156.857897378908,"PDGFRA;F2R;IL18;HCLS1;PTPN6;TEK"
"57","Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090","6/54",1.20087571085733e-05,0.00158915885736787,0,0,13.4252717391304,152.106642795264,"COL18A1;COL4A2;COL4A4;COL5A3;COL6A6;CTSS"
"58","cell morphogenesis involved in differentiation (GO:0000904)","6/54",1.20087571085733e-05,0.00258121482546375,0,0,13.4252717391304,152.106642795264,"MEF2C;CLDN3;ITGA4;FN1;LAMB1;TEK"
"59","endoderm formation (GO:0001706)","4/36",0.000366442426600067,0.0125292123307725,0,0,13.2916666666667,105.159268969157,"ITGA4;COL4A2;FN1;LAMB1"
"60","negative regulation of blood coagulation (GO:0030195)","4/36",0.000366442426600067,0.0125292123307725,0,0,13.2916666666667,105.159268969157,"THBD;PDGFRA;EDN1;PLAU"
"61","actin filament (GO:0005884)","6/55",1.33735637652503e-05,0.00032430892130732,0,0,13.1506211180124,147.579303416356,"ANXA1;RAC2;LCP1;TEK;RCSD1;CORO1A"
"62","negative regulation of epithelial cell apoptotic process (GO:1904036)","3/29",0.00257081881670285,0.0459033982049053,0,0,12.207322089675,72.7987415736778,"SEMA5A;TEK;GAS6"
"63","skeletal muscle organ development (GO:0060538)","3/29",0.00257081881670285,0.0459033982049053,0,0,12.207322089675,72.7987415736778,"MEF2C;BASP1;CAV1"
"64","striated muscle tissue development (GO:0014706)","3/29",0.00257081881670285,0.0459033982049053,0,0,12.207322089675,72.7987415736778,"MEF2C;CAV1;BMP7"
"65","regulation of myoblast differentiation (GO:0045661)","3/29",0.00257081881670285,0.0459033982049053,0,0,12.207322089675,72.7987415736778,"MEF2C;BTG1;BOC"
"66","regulation of cell migration involved in sprouting angiogenesis (GO:0090049)","3/30",0.00283666277684968,0.049016312713951,0,0,11.7546048722519,68.942250367428,"STARD13;ANXA1;HDAC7"
"67","cellular response to drug (GO:0035690)","3/30",0.00283666277684968,0.049016312713951,0,0,11.7546048722519,68.942250367428,"MEF2C;DPEP1;GAS6"
"68","regulation of cell adhesion mediated by integrin (GO:0033628)","3/30",0.00283666277684968,0.049016312713951,0,0,11.7546048722519,68.942250367428,"DPP4;LYN;PLAU"
"69","negative regulation of MAP kinase activity (GO:0043407)","6/61",2.44342929952376e-05,0.00313341195096347,0,0,11.7124505928854,124.380638009648,"LYN;RGS2;CAV1;SPRY4;SPRY1;BMP7"
"70","Beta-3 integrin cell surface interactions","4/43",0.000728991804360705,0.0181518959285815,0,0,10.9021229666391,78.7552799331688,"PLAU;COL4A4;FN1;LAMB1"
"71","tertiary granule lumen (GO:1904724)","5/55",0.000173738063852269,0.00187251024374112,0,0,10.6810810810811,92.4763916957263,"CST3;CNN2;QPCT;PTPN6;CTSS"
"72","Leishmaniasis","6/67",4.18929850103332e-05,0.00402172656099198,0,0,10.5571988595866,106.420704692178,"C3;ITGA4;NCF2;H2-DMA;H2-DMB1;PTPN6"
"73","negative regulation of ossification (GO:0030279)","4/45",0.000867219846269268,0.0253385871446312,0,0,10.3692630474692,73.1055654203682,"SRGN;MEF2C;RORB;HDAC7"
"74","regulation of fibroblast proliferation (GO:0048145)","4/46",0.000942826498521158,0.0265422290474784,0,0,10.1218637992832,70.5152626015458,"PDGFRA;FN1;GAS6;WNT2"
"75","ECM-receptor interaction","7/84",1.52749733082636e-05,0.00108670524393076,0,0,9.80278191753602,108.705938546816,"ITGA4;COL4A2;COL4A4;COL5A3;FN1;COL6A6;LAMB1"
"76","regulation of actin filament-based process (GO:0032970)","5/62",0.000306302650670126,0.0117197228482593,0,0,9.3660502607871,75.7801215716542,"CNN2;FSCN1;RHOU;CORO1A;GPM6B"
"77","regulation of actin cytoskeleton organization (GO:0032956)","6/75",7.93822072715471e-05,0.00708706706029868,0,0,9.32939508506616,88.0810235771026,"PDGFRA;ARHGDIB;FSCN1;RHOU;CORO1A;GPM6B"
"78","Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814","5/63",0.000330170818884286,0.0131077815097062,0,0,9.20410065237651,73.779154141954,"COL18A1;COL4A2;COL4A4;COL5A3;COL6A6"
"79","Protein digestion and absorption","7/90",2.40185037403992e-05,0.00402172656099198,0,0,9.09138192112713,96.7021751237821,"DPP4;COL18A1;COL4A2;COL4A4;COL5A3;COL6A6;ATP1A2"
"80","Collagen biosynthesis and modifying enzymes","5/64",0.000355420686644689,0.0110624688718159,0,0,9.04764086120018,71.8582495853402,"COL18A1;COL4A2;COL4A4;COL5A3;COL6A6"
"81","positive regulation of JAK-STAT cascade (GO:0046427)","5/64",0.000355420686644689,0.0125292123307725,0,0,9.04764086120018,71.8582495853402,"LYN;F2R;IL18;HCLS1;CRLF3"
"82","positive regulation of ossification (GO:0045778)","4/52",0.00149645660642893,0.032942544747004,0,0,8.85394265232975,57.591844360103,"MEF2C;TMEM119;BMP7;GPM6B"
"83","peptidyl-tyrosine phosphorylation (GO:0018108)","6/79",0.000106196381118946,0.00772755094662648,0,0,8.81640857653365,80.6720827211004,"LYN;PDGFRA;EPHA4;EFEMP1;PTPN6;TEK"
"84","Endochondral ossification","5/66",0.000410273105769749,0.0120185886278432,0,0,8.75011076650421,68.2393795317326,"MEF2C;PLAU;MGP;ENPP1;BMP7"
"85","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)","6/80",0.000113910110446623,0.00772755094662648,0,0,8.69682726204465,78.968069270635,"PDGFRA;F2R;IL18;HCLS1;PTPN6;TEK"
"86","negative regulation of MAPK cascade (GO:0043409)","6/80",0.000113910110446623,0.00772755094662648,0,0,8.69682726204465,78.968069270635,"LYN;RGS2;CAV1;SPRY4;SPRY1;BMP7"
"87","GPVI-mediated activation cascade Homo sapiens R-HSA-114604","4/53",0.00160673645969896,0.0425249583000326,0,0,8.67281105990783,55.7969653367038,"LYN;FCER1G;RAC2;PTPN6"
"88","Integrin cell surface interactions Homo sapiens R-HSA-216083","5/67",0.000439981335762765,0.0158793263907107,0,0,8.60854402789887,66.5335278527827,"COL18A1;ITGA4;COL4A2;COL4A4;FN1"
"89","negative regulation of protein serine/threonine kinase activity (GO:0071901)","5/67",0.000439981335762765,0.0147302084702242,0,0,8.60854402789887,66.5335278527827,"LYN;RGS2;SPRY4;SPRY1;BMP7"
"90","platelet alpha granule lumen (GO:0031093)","5/67",0.000439981335762765,0.00355651579741569,0,0,8.60854402789887,66.5335278527827,"SRGN;FAM49B;TMSB4X;FN1;GAS6"
"91","ECM-receptor interaction","6/83",0.000139752460928929,0.00670811812458858,0,0,8.35671936758893,74.1712146086096,"ITGA4;COL4A2;COL4A4;FN1;COL6A6;LAMB1"
"92","regulation of osteoblast differentiation (GO:0045667)","5/69",0.00050423149435363,0.016536734927067,0,0,8.33868243243243,63.3112385778804,"MEF2C;TMEM119;RORB;BMP7;HDAC7"
"93","positive regulation of endothelial cell migration (GO:0010595)","5/70",0.000538883390133071,0.0170641107064906,0,0,8.20997920997921,61.7883967610624,"SEMA5A;EDN1;ANXA3;TMSB4X;TEK"
"94","Collagen formation Homo sapiens R-HSA-1474290","6/85",0.000159414927694342,0.0079109657868317,0,0,8.14433131535498,71.2140342163886,"COL18A1;COL4A2;COL4A4;COL5A3;COL6A6;CTSS"
"95","regulation of MAP kinase activity (GO:0043405)","6/87",0.000181203537983311,0.0102283518858678,0,0,7.94243156199678,68.4311138054745,"LYN;RGS2;EDN1;SPRY4;SPRY1;BMP7"
"96","B cell activation (GO:0042113)","5/73",0.000653620138408102,0.0198182558947513,0,0,7.84658187599364,57.5388609471518,"TPD52;LAT2;MEF2C;PTPRC;ITGA4"
"97","Complement and coagulation cascades","6/88",0.000192945091249326,0.00740909150397414,0,0,7.84517497348887,67.1006045921183,"C3;THBD;PROCR;C1S1;PLAU;F2R"
"98","membrane raft (GO:0045121)","8/119",1.82658116721505e-05,0.000354356746439721,0,0,7.8008118008118,85.1105969244181,"LYN;LAT2;CAV1;EMP2;CD48;DMD;TEK;GPM6B"
"99","Inflammatory bowel disease (IBD)","4/59",0.00238942222759254,0.0396139781090559,0,0,7.72434017595308,46.6295528278601,"H2-DMA;H2-DMB1;IL18;IL18R1"
"100","platelet alpha granule (GO:0031091)","6/90",0.000218226182057062,0.00206870661586841,0,0,7.65760869565217,64.5534766708765,"SRGN;FAM49B;TMSB4X;FN1;CD9;GAS6"
"101","Natural killer cell receptor signaling pathway","4/60",0.00254134521823782,0.045199639952944,0,0,7.58602150537634,45.3269467392822,"LAT2;TYROBP;RAC2;PTPN6"
"102","filopodium (GO:0030175)","4/60",0.00254134521823782,0.0164340324112712,0,0,7.58602150537634,45.3269467392822,"MYO10;FSCN1;DMD;LCP1"
"103","positive regulation of cytoskeleton organization (GO:0051495)","5/77",0.000833912635136404,0.0248166223085963,0,0,7.40915915915916,52.5263589492309,"SEMA5A;EDN1;RAC2;HCLS1;TEK"
"104","negative regulation of cell growth (GO:0030308)","7/115",0.000115408352656525,0.00772755094662648,0,0,6.97804088241247,63.270132723327,"EPHA4;BTG1;NPR1;ENPP1;WFDC1;DACT3;CRLF3"
"105","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","7/116",0.000121846410917434,0.00783228729377263,0,0,6.9136712287562,62.3111850659254,"LYN;EPHA4;ENPP2;IL18;HCLS1;CSPG4;GAS6"
"106","Response to elevated platelet cytosolic calcium","5/83",0.00117062866111539,0.0242905447181443,0,0,6.83714483714484,46.1521932425186,"SRGN;TMSB4X;FN1;CD9;GAS6"
"107","Integrin cell surface interactions","5/85",0.0013025093383407,0.0259459860197468,0,0,6.66554054054054,44.2822693885885,"ITGA4;COL4A2;COL4A4;FN1;LAMB1"
"108","Viral myocarditis","5/87",0.00144505070141876,0.0354967155677723,0,0,6.50230718523401,42.5225587521874,"H2-DMA;H2-DMB1;CAV1;RAC2;DMD"
"109","platelet degranulation (GO:0002576)","7/124",0.000184581334592512,0.0102283518858678,0,0,6.4383260940638,55.3529958050189,"LYN;SRGN;FAM49B;TMSB4X;FN1;CD9;GAS6"
"110","actin-based cell projection (GO:0098858)","4/70",0.00444035957296757,0.0269196799111159,0,0,6.43336591723688,34.8496713322046,"FSCN1;DMD;LCP1;TEK"
"111","tertiary granule (GO:0070820)","9/164",2.78372144229111e-05,0.000447096573979137,0,0,6.30529317412226,66.1370825675506,"CNN2;CD53;CST3;FCER1G;PLAU;QPCT;CYSTM1;PTPN6;CTSS"
"112","tertiary granule membrane (GO:0070821)","4/73",0.00515652840174655,0.0284133207156809,0,0,6.1527193392551,32.4093981520781,"CD53;FCER1G;PLAU;CYSTM1"
"113","Extracellular matrix organization","5/93",0.00194178522634838,0.0371926554892882,0,0,6.05712530712531,37.8215838998975,"COL18A1;COL4A2;COL4A4;COL5A3;COL6A6"
"114","Staphylococcus aureus infection","5/95",0.00213213675855776,0.0396139781090559,0,0,5.92192192192192,36.4235543559388,"C3;C1S1;SELPLG;H2-DMA;H2-DMB1"
"115","regulation of cytoskeleton organization (GO:0051493)","5/95",0.00213213675855776,0.0417846801341746,0,0,5.92192192192192,36.4235543559388,"FSCN1;STMN4;RHOU;CORO1A;GPM6B"
"116","regulation of MAPK cascade (GO:0043408)","10/203",2.5348074276618e-05,0.00313341195096347,0,0,5.64680483592401,59.7590502414172,"LYN;EPHA4;PDGFRA;BMP3;CAV1;F2R;FN1;PTPN6;TEK;BMP7"
"117","actin filament organization (GO:0007015)","6/120",0.00101279857011561,0.0266814311832097,0,0,5.63386727688787,38.8457285013103,"RAC2;EMP2;RHOU;EVL;LCP1;DBN1"
"118","negative regulation of growth (GO:0045926)","6/120",0.00101279857011561,0.0266814311832097,0,0,5.63386727688787,38.8457285013103,"BTG1;NPR1;ENPP1;WFDC1;DACT3;CRLF3"
"119","Platelet activation, signaling and aggregation","10/205",2.75676055724075e-05,0.00171608344688237,0,0,5.58831908831909,58.6710310763476,"LYN;SRGN;FCER1G;TMSB4X;F2R;FN1;GNB4;RAC2;CD9;GAS6"
"120","AGE-RAGE signaling pathway in diabetic complications","5/101",0.00278489025291286,0.0411306868122515,0,0,5.55011261261261,32.6543473730278,"THBD;EDN1;COL4A2;COL4A4;FN1"
"121","Rho GTPase cycle Homo sapiens R-HSA-194840","6/122",0.001103427284809,0.0322606473158203,0,0,5.53616941529235,37.6976278998151,"STARD13;ARHGAP30;ARHGDIB;RAC2;HMHA1;RHOU"
"122","extracellular matrix organization (GO:0030198)","11/229",1.25960017921144e-05,0.00258121482546375,0,0,5.522833273538,62.3093291042519,"COL18A1;COL4A2;ITGA4;COL4A4;COL5A3;FN1;LAMB1;LCP1;GAS6;GPM6B;CTSS"
"123","Rho GTPase cycle","6/123",0.00115101083544011,0.0242905447181443,0,0,5.48857302118172,37.1418033676882,"STARD13;ARHGAP30;ARHGDIB;RAC2;HMHA1;RHOU"
"124","neuron projection development (GO:0031175)","8/167",0.000200290658628244,0.0102861651362118,0,0,5.43257999861773,46.2624439762177,"LYN;EPHA4;CDH11;RAC2;STMN4;LAMB1;BMP7;GPM6B"
"125","negative regulation of multicellular organismal process (GO:0051241)","6/125",0.00125088289707778,0.0310353527399929,0,0,5.3957800511509,36.0648848203908,"PROCR;MEF2C;ARHGDIB;F2R;EVL;GAS6"
"126","phagocytic vesicle (GO:0045335)","4/83",0.00809232053038149,0.0351226859015857,0,0,5.37117190690078,25.8720743435636,"NCF2;ANXA3;RAC2;CORO1A"
"127","regulated exocytosis (GO:0045055)","7/148",0.000541549250797149,0.0170641107064906,0,0,5.33592993062822,40.1319374370075,"LYN;SRGN;FAM49B;TMSB4X;FN1;CD9;GAS6"
"128","positive regulation of protein kinase B signaling (GO:0051897)","6/127",0.00135725357051684,0.0316102389539212,0,0,5.30605461731944,35.0321222405795,"SEMA5A;PDGFRA;IL18;HCLS1;TEK;GAS6"
"129","Focal adhesion","9/199",0.000124367008132992,0.00670811812458858,0,0,5.13463216051178,46.1720173293129,"PDGFRA;COL4A2;ITGA4;COL4A4;CAV1;FN1;RAC2;COL6A6;LAMB1"
"130","endoplasmic reticulum lumen (GO:0005788)","12/270",1.10801380805772e-05,0.00032430892130732,0,0,5.10896263391691,58.2950845617471,"C3;CST3;COL18A1;COL4A2;COL4A4;COL5A3;FN1;SPARCL1;VWA1;IGFBP7;LAMB1;GAS6"
"131","cellular response to organic substance (GO:0071310)","6/133",0.00171811884071114,0.0363291707503001,0,0,5.05383430332078,32.1753638729402,"PTPN18;IL1RL2;IL18;HCLS1;PTPN6;IL18R1"
"132","phagocytosis (GO:0006909)","6/135",0.00185326520979012,0.0367678665695399,0,0,4.97497472194136,31.2966019120513,"C3;ANXA1;BIN2;ANXA3;GAS6;CORO1A"
"133","Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002","11/253",3.17008572136132e-05,0.00229971539410863,0,0,4.96901980700863,51.4749051922295,"LYN;SRGN;FCER1G;TMSB4X;F2R;FN1;GNB4;RAC2;CD9;PTPN6;GAS6"
"134","specific granule (GO:0042581)","7/160",0.000859233900436341,0.00641120679556347,0,0,4.91442551519697,34.6932364407591,"CNN2;CD53;STK10;PLAU;ANXA3;QPCT;PTPN6"
"135","Focal adhesion","10/233",8.10916831254304e-05,0.00403836581964644,0,0,4.8796711509716,45.9661614115636,"PDGFRA;COL4A2;ITGA4;COL4A4;CAV1;COL5A3;FN1;RAC2;COL6A6;LAMB1"
"136","Extracellular matrix organization Homo sapiens R-HSA-1474244","12/283",1.77083740120839e-05,0.00175755612069933,0,0,4.86064928065011,53.1826624887262,"COL18A1;EFEMP1;COL4A2;ITGA4;COL4A4;COL5A3;FN1;COL6A6;DMD;LAMB1;BMP7;CTSS"
"137","regulation of protein kinase B signaling (GO:0051896)","7/163",0.000957964707376322,0.0265422290474784,0,0,4.81918172901779,33.496684615349,"SEMA5A;PDGFRA;IL18;HCLS1;TEK;GAS6;PHLDA3"
"138","positive regulation of cell proliferation (GO:0008284)","17/424",6.61185213507766e-07,0.00106252463810698,0,0,4.68465154592322,66.6589929101603,"LYN;PDGFRA;MEF2C;EDN1;F2R;CLEC11A;FN1;IL18;EMP2;LAMB1;DPP4;PTPRC;TMEM119;HCLS1;PTPN6;GAS6;WNT2"
"139","Fluid shear stress and atherosclerosis","6/143",0.00247587363181599,0.0396139781090559,0,0,4.68256109171692,28.1008075115989,"THBD;MEF2C;EDN1;NCF2;CAV1;RAC2"
"140","neuron development (GO:0048666)","6/144",0.00256353910118179,0.0459033982049053,0,0,4.64839319470699,27.734017499929,"LYN;MEF2C;CDH11;STMN4;LAMB1;GPM6B"
"141","positive regulation of cell migration (GO:0030335)","9/221",0.000272409601633027,0.0114246011515268,0,0,4.59663296153445,37.7300998480001,"PDGFRA;EDN1;PTPRC;SEMA3C;PLAU;F2R;ENPP2;FN1;LAMB1"
"142","Axon guidance","13/325",1.46468207693856e-05,0.00108670524393076,0,0,4.58992467043315,51.0917700009184,"SEMA5A;EPHA4;SEMA3C;MYO10;LAMB1;TYROBP;PTPRC;COL4A2;COL4A4;RAC2;SCN7A;COL6A6;EVL"
"143","focal adhesion (GO:0005925)","14/356",8.27133283312122e-06,0.00032430892130732,0,0,4.52804359383307,52.99040322021,"ANXA1;ITGA4;CAV1;SPRY4;DPP4;CNN2;PROCR;PTPRC;PLAU;RAC2;CD9;CSPG4;EVL;LCP1"
"144","ficolin-1-rich granule lumen (GO:1904813)","5/123",0.00643087506470018,0.0311897440637959,0,0,4.51030691708658,22.7619163138318,"CST3;BIN2;GMFG;QPCT;CTSS"
"145","Hemostasis pathway","18/468",5.59332081607904e-07,9.28491255469121e-05,0,0,4.50232558139535,64.81783142898,"LYN;SRGN;FCER1G;SELPLG;ITGA4;CAV1;F2R;FN1;THBD;PLAU;TMSB4X;GNB4;RAC2;CD9;CD48;PTPN6;TEK;GAS6"
