"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"21","Serotonin Neurotransmitter Release Cycle Homo sapiens R-HSA-181429","6/18",6.60756189919448e-07,3.55392436435246e-05,0,0,26.4299191374663,376.094601932058,"SNAP25;SYT1;STXBP1;SYN2;SYN1;VAMP2"
"22","regulation of SNARE complex assembly (GO:0035542)","3/9",0.000512952309493989,0.0136513707966667,0,0,26.225935828877,198.670057646307,"PRRT2;STXBP1;VPS41"
"23","negative regulation of microtubule polymerization (GO:0031115)","3/9",0.000512952309493989,0.0136513707966667,0,0,26.225935828877,198.670057646307,"CLIP3;STMN1;EML2"
"24","neurotrophin binding (GO:0043121)","3/9",0.000512952309493989,0.011695312656463,0,0,26.225935828877,198.670057646307,"NTRK2;NTRK3;HAP1"
"25","axon initial segment (GO:0043194)","3/9",0.000512952309493989,0.00576618084634451,0,0,26.225935828877,198.670057646307,"SCN8A;KCNQ2;ANK3"
"26","juxtaparanode region of axon (GO:0044224)","3/9",0.000512952309493989,0.00576618084634451,0,0,26.225935828877,198.670057646307,"CNTNAP2;KCNA2;KCNAB2"
"27","G beta-gamma signaling through PI3K gamma","2/6",0.00505560731464334,0.0328949641554368,0,0,26.1586666666667,138.307601091553,"GNB1;AKT1"
"28","GABA biosynthesis, release, reuptake and degradation","6/19",9.50420688378163e-07,5.86642893074277e-05,0,0,24.3956043956044,338.278260302315,"SNAP25;SYT1;STXBP1;DNAJC5;ABAT;VAMP2"
"29","GABA synthesis, release, reuptake and degradation Homo sapiens R-HSA-888590","6/19",9.50420688378163e-07,3.76666725446714e-05,0,0,24.3956043956044,338.278260302315,"SNAP25;SYT1;STXBP1;DNAJC5;ABAT;VAMP2"
"30","proton-transporting ATPase activity, rotational mechanism (GO:0046961)","5/16",8.53042493551453e-06,0.000324156147549552,0,0,23.9638318670577,279.702763350873,"ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"31","Interaction between L1-type proteins and ankyrins","8/26",1.71863498639291e-08,3.48882902237761e-06,0,0,23.613369467028,422.186983697592,"SCN8A;KCNQ2;ANK2;ANK3;SPTAN1;SPTBN1;SCN1A;SCN2B"
"32","main axon (GO:0044304)","10/33",3.1637384511908e-10,2.10915896746054e-08,0,0,23.2199976306125,507.916470002985,"CNTNAP2;CNTNAP1;SCN8A;KCNA2;KCNQ2;THY1;KCNAB2;ANK3;MAPT;SPTBN1"
"33","Reduction of cytosolic calcium levels","3/10",0.000722568313970429,0.00775783483153761,0,0,22.4782276546982,162.578245469213,"ATP2A2;ATP2B2;ATP2B1"
"34","Uptake and actions of bacterial toxins Homo sapiens R-HSA-5339562","8/27",2.40233662943844e-08,2.0099549799635e-06,0,0,22.3694194836685,392.454439132109,"SNAP25;MAP2K4;STX1B;SYT1;SV2A;VAMP1;EEF2;VAMP2"
"35","hydrogen-exporting ATPase activity (GO:0036442)","6/21",1.84111366496773e-06,9.32830923583652e-05,0,0,21.1407008086253,279.165912115732,"ATP6V1A;ATP6V0B;ATP6V1B2;ATP2A2;ATP6V0E2;ATP6V0A1"
"36","calcium-transporting ATPase activity (GO:0005388)","4/14",0.000107086959284604,0.00375628103336766,0,0,21.0327077747989,192.278266553367,"ATP2A2;ATP2B2;ATP13A2;ATP2B1"
"37","BAD activation and translocation to mitochondria","2/7",0.00698992778803441,0.0391435956129927,0,0,20.9258666666667,103.861041259102,"YWHAB;AKT1"
"38","Fas signaling pathway in cardiomyocytes","2/7",0.00698992778803441,0.0391435956129927,0,0,20.9258666666667,103.861041259102,"GSK3A;AKT1"
"39","MEK activation","2/7",0.00698992778803441,0.0391435956129927,0,0,20.9258666666667,103.861041259102,"YWHAB;HRAS"
"40","Neurofascin interactions","2/7",0.00698992778803441,0.0391435956129927,0,0,20.9258666666667,103.861041259102,"CNTNAP1;CNTN1"
"41","PP2A-mediated dephosphorylation of key metabolic factors","2/7",0.00698992778803441,0.0391435956129927,0,0,20.9258666666667,103.861041259102,"PPP2CA;PPP2R1A"
"42","Neurofascin interactions Homo sapiens R-HSA-447043","2/7",0.00698992778803441,0.0341780235349994,0,0,20.9258666666667,103.861041259102,"CNTNAP1;CNTN1"
"43","PP2A-mediated dephosphorylation of key metabolic factors Homo sapiens R-HSA-163767","2/7",0.00698992778803441,0.0341780235349994,0,0,20.9258666666667,103.861041259102,"PPP2CA;PPP2R1A"
"44","early phagosome (GO:0032009)","2/7",0.00698992778803441,0.0399424445030538,0,0,20.9258666666667,103.861041259102,"SYT11;SYT7"
"45","multivesicular body membrane (GO:0032585)","2/7",0.00698992778803441,0.0399424445030538,0,0,20.9258666666667,103.861041259102,"NSG2;ATP13A2"
"46","Botulinum neurotoxicity","5/18",1.62204830185547e-05,0.000526841288442655,0,0,20.2750206782465,223.617982501643,"SNAP25;STX1B;SYT1;VAMP1;VAMP2"
"47","regulation of microtubule polymerization or depolymerization (GO:0031110)","5/18",1.62204830185547e-05,0.0014076558306537,0,0,20.2750206782465,223.617982501643,"MAP1B;MAP1A;STMN1;MAPT;CAMSAP2"
"48","Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095","8/29",4.49390684824685e-08,3.38391185672988e-06,0,0,20.2369337979094,342.367602081141,"SCN8A;KCNQ2;ANK2;ANK3;SPTAN1;SPTBN1;SCN1A;SCN2B"
"49","stress granule assembly (GO:0034063)","3/11",0.000979686564382395,0.0203693164844506,0,0,19.6674465240642,136.261534506571,"DYNC1H1;OGFOD1;MAPT"
"50","regulation of synaptic transmission, GABAergic (GO:0032228)","3/11",0.000979686564382395,0.0203693164844506,0,0,19.6674465240642,136.261534506571,"NLGN2;STXBP1;HAP1"
"51","nitric-oxide synthase binding (GO:0050998)","3/11",0.000979686564382395,0.0194233510155814,0,0,19.6674465240642,136.261534506571,"DNM3;ACTB;DNM1"
"52","Activation of BAD and translocation to mitochondria Homo sapiens R-HSA-111447","4/15",0.000143861921197175,0.00121976261627694,0,0,19.1196685352181,169.145141817465,"YWHAB;AKT1;YWHAZ;YWHAG"
"53","mitochondrion localization (GO:0051646)","4/15",0.000143861921197175,0.00574296789419123,0,0,19.1196685352181,169.145141817465,"ATCAY;MFN2;HAP1;TRAK2"
"54","acetylcholine receptor signaling pathway (GO:0095500)","5/19",2.16741289320069e-05,0.00160228004993651,0,0,18.8258448540707,202.178113006174,"CHRNB2;LYNX1;GNAQ;GNB1;CDK5R1"
"55","Dopamine Neurotransmitter Release Cycle Homo sapiens R-HSA-212676","6/23",3.31745506286509e-06,6.24510915584353e-05,0,0,18.6516568891708,235.315134125992,"SNAP25;SYT1;STXBP1;SYN2;SYN1;VAMP2"
"56","axonal transport (GO:0098930)","9/36",1.64041186797434e-08,1.35213785061614e-05,0,0,17.75,318.181767754818,"OPA1;DST;NEFL;KIF1B;MAPT;HAP1;AP3B2;TRAK2;PAFAH1B1"
"57","kinesin binding (GO:0019894)","7/28",6.73080264008974e-07,4.38463714840131e-05,0,0,17.6594594594595,250.965664261177,"ATCAY;CLSTN1;KIF1B;MAPK8IP2;MAPK8IP3;ACTB;TTBK2"
"58","Glutamate neurotransmitter release cycle","4/16",0.000188972756261453,0.00279874320854624,0,0,17.5254691689008,150.261755054395,"SNAP25;SYT1;STXBP1;VAMP2"
"59","Beta-arrestins in GPCR desensitization","3/12",0.00128806286814067,0.0120219201026462,0,0,17.4812834224599,116.331225598499,"KCNA2;ARRB1;DNM1"
"60","Gamma-aminobutyric acid receptor life cycle","3/12",0.00128806286814067,0.0120219201026462,0,0,17.4812834224599,116.331225598499,"NSF;GABRA1;DNM1"
"61","Reduction of cytosolic Ca++ levels Homo sapiens R-HSA-418359","3/12",0.00128806286814067,0.00782186564282194,0,0,17.4812834224599,116.331225598499,"ATP2A2;ATP2B2;ATP2B1"
"62","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex Homo sapiens R-HSA-75035","3/12",0.00128806286814067,0.00782186564282194,0,0,17.4812834224599,116.331225598499,"YWHAB;YWHAZ;YWHAG"
"63","fatty acid elongation (GO:0030497)","3/12",0.00128806286814067,0.0251276884479181,0,0,17.4812834224599,116.331225598499,"TECR;ELOVL6;HACD3"
"64","mitochondrion transport along microtubule (GO:0047497)","3/12",0.00128806286814067,0.0251276884479181,0,0,17.4812834224599,116.331225598499,"OPA1;NEFL;MAPT"
"65","node of Ranvier (GO:0033268)","3/12",0.00128806286814067,0.011200546679484,0,0,17.4812834224599,116.331225598499,"SCN8A;KCNQ2;ANK3"
"66","spectrin-associated cytoskeleton (GO:0014731)","2/8",0.00920430923356074,0.047201585813132,0,0,17.4373333333333,81.7476748520534,"ANK3;SPTBN1"
"67","apical dendrite (GO:0097440)","2/8",0.00920430923356074,0.047201585813132,0,0,17.4373333333333,81.7476748520534,"GSK3A;MAP1B"
"68","COPI-independent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811436","7/29",8.72945792574165e-07,3.76666725446714e-05,0,0,16.8558968058968,235.163230193589,"DYNC1H1;DYNC1LI2;DCTN3;RAB6B;PAFAH1B3;AGPAT3;PAFAH1B1"
"69","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)","6/25",5.63743206883455e-06,0.000233697183944414,0,0,16.6866222159172,201.675882787366,"ATP6V1A;ATP6V0B;ATP6V1B2;ATP5H;ATP6V0E2;ATP6V0A1"
"70","Beta-arrestin-dependent recruitment of Src kinases in GPCR signaling","4/17",0.000243457587686214,0.00329479268668677,0,0,16.1765312435554,134.597925118198,"KCNA2;ARRB1;HRAS;DNM1"
"71","Endocytotic role of NDK, phosphins and dynamin","4/17",0.000243457587686214,0.00329479268668677,0,0,16.1765312435554,134.597925118198,"PPP3CB;SYNJ1;CALM2;DNM1"
"72","Acetylcholine Neurotransmitter Release Cycle Homo sapiens R-HSA-264642","4/17",0.000243457587686214,0.001866134715326,0,0,16.1765312435554,134.597925118198,"SNAP25;SYT1;STXBP1;VAMP2"
"73","Ras activation uopn Ca2+ infux through NMDA receptor Homo sapiens R-HSA-442982","4/17",0.000243457587686214,0.001866134715326,0,0,16.1765312435554,134.597925118198,"CAMK2B;NEFL;HRAS;CAMK2G"
"74","regulation of synaptic vesicle exocytosis (GO:2000300)","4/17",0.000243457587686214,0.00837829905209799,0,0,16.1765312435554,134.597925118198,"NAPB;STX1B;STXBP1;SYN1"
"75","Insulin receptor recycling Homo sapiens R-HSA-77387","6/26",7.21279180151204e-06,0.000118070265794317,0,0,15.8514824797844,187.676075385222,"ATP6V1A;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"76","Retrograde neurotrophin signalling Homo sapiens R-HSA-177504","3/13",0.00165119079938436,0.00956420516874173,0,0,15.7323529411765,100.785520616086,"DNM3;AP2B1;DNM1"
"77","GABA A receptor activation Homo sapiens R-HSA-977441","3/13",0.00165119079938436,0.00956420516874173,0,0,15.7323529411765,100.785520616086,"GABRQ;GABRA1;ARHGEF9"
"78","very long-chain fatty acid biosynthetic process (GO:0042761)","3/13",0.00165119079938436,0.0291661666864707,0,0,15.7323529411765,100.785520616086,"TECR;ELOVL6;HACD3"
"79","cellular response to nerve growth factor stimulus (GO:1990090)","5/22",4.68519145082214e-05,0.00252747084752459,0,0,15.5012650221379,154.524650021732,"NTRK2;KIDINS220;NTRK3;AKT1;MAPT"
"80","Neurotransmitter release cycle","8/36",2.82327101526682e-07,2.42288624844957e-05,0,0,15.1722802942315,228.801013763383,"SNAP25;SYT1;STXBP1;DNAJC5;ABAT;SYN2;SYN1;VAMP2"
"81","Norepinephrine Neurotransmitter Release Cycle Homo sapiens R-HSA-181430","4/18",0.000308382910605889,0.00227659148711994,0,0,15.0202987361164,121.426623363038,"SNAP25;SYT1;STXBP1;VAMP2"
"82","Retrograde neurotrophin signaling","3/14",0.00207231213370486,0.0171705862506974,0,0,14.3014098201264,88.3697030140822,"DNM3;AP2B1;DNM1"
"83","hydrogen peroxide catabolic process (GO:0042744)","3/14",0.00207231213370486,0.0323151173349602,0,0,14.3014098201264,88.3697030140822,"PRDX2;GPX3;PRDX1"
"84","regulation of synapse organization (GO:0050807)","3/14",0.00207231213370486,0.0323151173349602,0,0,14.3014098201264,88.3697030140822,"CHRNB2;CAMK2B;NEDD4"
"85","Calcineurin in effects in keratinocyte differentiation","4/19",0.000384839074534858,0.00480752813111238,0,0,14.0182305630027,110.220935369626,"CAMK2B;PPP3CB;GNAQ;CALM2"
"86","Ras activation upon calcium influx through NMDA receptor","4/19",0.000384839074534858,0.00480752813111238,0,0,14.0182305630027,110.220935369626,"CAMK2B;NEFL;CAMK2G;HRAS"
"87","vesicle transport along microtubule (GO:0047496)","4/19",0.000384839074534858,0.0118175198887935,0,0,14.0182305630027,110.220935369626,"DYNC1H1;HAP1;TRAK2;PAFAH1B1"
"88","Transferrin endocytosis and recycling Homo sapiens R-HSA-917977","6/29",1.41873856266497e-05,0.000207979996558999,0,0,13.7817883511075,153.848271573795,"ATP6V1A;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"89","synaptic vesicle endocytosis (GO:0048488)","6/29",1.41873856266497e-05,0.00137574294393094,0,0,13.7817883511075,153.848271573795,"DNM3;NLGN2;SYT1;SYNJ1;DNAJC6;DNM1"
"90","regulation of microtubule polymerization (GO:0031113)","7/35",3.41201760246714e-06,0.000567532261210367,0,0,13.2398648648649,166.666156517305,"CLIP3;PAK1;STMN1;MAPT;EML2;CAMSAP2;CDK5R1"
"91","Ck1/Cdk5 regulation by type 1 glutamate receptors","5/25",9.0229824758779e-05,0.00174444327866973,0,0,13.1740591397849,122.691995914231,"CAMK2B;PPP2CA;NCS1;GNB1;CDK5R1"
"92","glycolytic process through glucose-6-phosphate (GO:0061620)","5/25",9.0229824758779e-05,0.00387564804370801,0,0,13.1740591397849,122.691995914231,"PKM;ENO2;PGM2L1;PFKP;HK1"
"93","canonical glycolysis (GO:0061621)","5/25",9.0229824758779e-05,0.00387564804370801,0,0,13.1740591397849,122.691995914231,"PKM;ENO2;PGM2L1;PFKP;HK1"
"94","glucose catabolic process to pyruvate (GO:0061718)","5/25",9.0229824758779e-05,0.00387564804370801,0,0,13.1740591397849,122.691995914231,"PKM;ENO2;PGM2L1;PFKP;HK1"
"95","CREB phosphorylation through the activation of CaMKII Homo sapiens R-HSA-442729","3/15",0.00255442695061246,0.0139382861870375,0,0,13.1089572192513,78.2595224423655,"CAMK2B;NEFL;CAMK2G"
"96","phototransduction, visible light (GO:0007603)","3/15",0.00255442695061246,0.0369466390827715,0,0,13.1089572192513,78.2595224423655,"GNAQ;GNB1;MAPRE2"
"97","regulation of clathrin-dependent endocytosis (GO:2000369)","3/15",0.00255442695061246,0.0369466390827715,0,0,13.1089572192513,78.2595224423655,"TNK2;AAK1;SNAP91"
"98","Synaptic vesicle cycle","15/77",1.2472617743571e-11,2.89364731650848e-09,0,0,13.0732044198895,328.23528982217,"NSF;ATP6V1A;SNAP25;ATP6V0B;SYT1;STXBP1;AP2B1;DNM1;DNM3;STX1B;ATP6V1B2;SLC17A6;ATP6V0E2;VAMP2;ATP6V0A1"
"99","PI3K/PLC/TRK pathway","7/36",4.16746763790762e-06,0.000199057865998881,0,0,12.7826654240447,158.354241214264,"YWHAB;EPB41L1;CAMK4;AKT1;HRAS;YWHAZ;YWHAG"
"100","Trafficking of AMPA receptors Homo sapiens R-HSA-399719","6/31",2.13015350713985e-05,0.000276552688082122,0,0,12.6779514824798,136.373319037181,"CAMK2B;NSF;EPB41L1;TSPAN7;AP2B1;CAMK2G"
"101","Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721","6/31",2.13015350713985e-05,0.000276552688082122,0,0,12.6779514824798,136.373319037181,"CAMK2B;NSF;EPB41L1;TSPAN7;AP2B1;CAMK2G"
"102","PGC-1a regulation","5/26",0.000109995927497595,0.00204810500472088,0,0,12.5460829493088,114.358389375522,"CAMK2B;PPP3CB;CAMK4;CAMK2G;CALM2"
"103","mitochondrial fission (GO:0000266)","4/21",0.000576799223241888,0.0147601442255232,0,0,12.3677653366977,92.2389957064792,"DNM3;OPA1;DNM1L;DNM1"
"104","Glycolysis Homo sapiens R-HSA-70171","6/32",2.58035367210004e-05,0.000323834385848556,0,0,12.1897159444329,128.7843366806,"PPP2CA;PKM;PPP2R1A;ENO2;PFKP;HK1"
"105","membrane fusion (GO:0061025)","10/54",5.75158615169358e-08,2.8700414896951e-05,0,0,12.1247213277186,202.133715728167,"NSF;DNM3;NAPB;OPA1;VAPA;VPS41;MFN2;DNM1L;DNM1;VAMP2"
"106","G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)","3/16",0.00310030341014071,0.0420966367798698,0,0,12.0999588646647,69.8924514981036,"GNAQ;GNB1;CDK5R1"
"107","neurotransmitter transport (GO:0006836)","3/16",0.00310030341014071,0.0420966367798698,0,0,12.0999588646647,69.8924514981036,"SNAP25;SYNJ1;SLC17A6"
"108","Glycolysis","5/27",0.000132920840074216,0.00234634178565791,0,0,11.9751955034213,106.887682628318,"PPP2CA;PPP2R1A;ENO2;PFKP;HK1"
"109","Insulin regulation of blood glucose","5/27",0.000132920840074216,0.00234634178565791,0,0,11.9751955034213,106.887682628318,"YWHAB;AKT1;YWHAZ;YWHAG;VAMP2"
"110","negative regulation of microtubule polymerization or depolymerization (GO:0031111)","5/27",0.000132920840074216,0.00541448973037012,0,0,11.9751955034213,106.887682628318,"CLIP3;STMN1;EML2;TTBK2;CAMSAP2"
"111","phagosome acidification (GO:0090383)","5/27",0.000132920840074216,0.00541448973037012,0,0,11.9751955034213,106.887682628318,"ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"112","regulation of microtubule depolymerization (GO:0031114)","4/22",0.000694565948989751,0.0167030558335367,0,0,11.6800714924039,84.9400897034663,"MAP1B;MAP1A;TTBK2;CAMSAP2"
"113","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662)","4/22",0.000694565948989751,0.0150820034637774,0,0,11.6800714924039,84.9400897034663,"ATP2A2;ATP2B2;ATP13A2;ATP2B1"
"114","axon (GO:0030424)","24/141",2.01793952303608e-16,4.03587904607216e-14,0,0,11.3349313575942,409.636309518895,"APP;CNTNAP2;NTRK2;PTPRS;DSCAM;KCNC1;NTRK3;KCNA2;ATP1A3;KCNA6;SRCIN1;DNM1;DNM3;OLFM1;PAK1;ATCAY;SYT11;MAP1B;NEFL;ADGRL1;KIF1B;KIF1A;MAPT;CDK5R1"
"115","Energy-dependent regulation of mTOR by LKB1-AMPK","3/17",0.00371248721555498,0.0262133879915708,0,0,11.235103132162,62.8722350426987,"PPM1A;CAB39;RHEB"
"116","Unblocking of NMDA receptor, glutamate binding and activation","3/17",0.00371248721555498,0.0262133879915708,0,0,11.235103132162,62.8722350426987,"CAMK2B;NEFL;CAMK2G"
"117","Unblocking of NMDA receptor, glutamate binding and activation Homo sapiens R-HSA-438066","3/17",0.00371248721555498,0.0196866399529077,0,0,11.235103132162,62.8722350426987,"CAMK2B;NEFL;CAMK2G"
"118","Trafficking of GluR2-containing AMPA receptors Homo sapiens R-HSA-416993","3/17",0.00371248721555498,0.0196866399529077,0,0,11.235103132162,62.8722350426987,"NSF;TSPAN7;AP2B1"
"119","positive regulation of calcium ion transmembrane transporter activity (GO:1901021)","3/17",0.00371248721555498,0.0465169843986248,0,0,11.235103132162,62.8722350426987,"ANK2;HAP1;CALM2"
"120","synaptic vesicle transport (GO:0048489)","3/17",0.00371248721555498,0.0465169843986248,0,0,11.235103132162,62.8722350426987,"SYNJ1;KIF5A;SYT7"
"121","neuronal action potential (GO:0019228)","4/23",0.000828381618750134,0.0187892012616508,0,0,11.0647664738253,78.5159880628697,"SCN8A;KCNA2;ANK3;SCN1A"
"122","regulation of dendritic spine morphogenesis (GO:0061001)","4/23",0.000828381618750134,0.0187892012616508,0,0,11.0647664738253,78.5159880628697,"CAMK2B;ARHGAP44;SRCIN1;CDK5R1"
"123","Reelin signaling pathway","5/29",0.000189570044913846,0.00279874320854624,0,0,10.9761424731183,94.0737947418869,"MAP1B;AKT1;MAPT;CDK5R1;PAFAH1B1"
"124","Transferrin endocytosis and recycling","5/29",0.000189570044913846,0.00279874320854624,0,0,10.9761424731183,94.0737947418869,"ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"125","cation-transporting ATPase activity (GO:0019829)","5/29",0.000189570044913846,0.00508493767533611,0,0,10.9761424731183,94.0737947418869,"ATP2A2;ATP2B2;ATP13A2;ATP5H;ATP2B1"
"126","Glycogen metabolism","6/36",5.2046389832565e-05,0.00116340838705399,0,0,10.5622641509434,104.179573489183,"PPP2CA;PYGB;GSK3A;PPP2R2C;PPP2R1A;CALM2"
"127","transferrin transport (GO:0033572)","6/36",5.2046389832565e-05,0.00266370754117435,0,0,10.5622641509434,104.179573489183,"ATP6V1A;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"128","ferric iron transport (GO:0015682)","6/36",5.2046389832565e-05,0.00266370754117435,0,0,10.5622641509434,104.179573489183,"ATP6V1A;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"129","Glutamate binding and activation of AMPA receptors and synaptic plasticity","5/30",0.000223993432185856,0.00313590805060199,0,0,10.5365591397849,88.5481243141126,"CAMK2B;NSF;EPB41L1;AP2B1;CAMK2G"
"130","Proteasome complex","4/24",0.000979396468424805,0.00994087415451177,0,0,10.5109919571046,72.8261858463367,"PSMB6;PSMA6;PSMB2;PSMB3"
"131","Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500","4/24",0.000979396468424805,0.00635763397175757,0,0,10.5109919571046,72.8261858463367,"SNAP25;SYT1;STXBP1;VAMP2"
"132","positive regulation of microtubule polymerization (GO:0031116)","4/24",0.000979396468424805,0.0203693164844506,0,0,10.5109919571046,72.8261858463367,"MECP2;PAK1;MAPT;CDK5R1"
"133","Golgi to plasma membrane protein transport (GO:0043001)","4/24",0.000979396468424805,0.0203693164844506,0,0,10.5109919571046,72.8261858463367,"NSF;ANK3;VAMP2;SPTBN1"
"134","proteasomal ubiquitin-independent protein catabolic process (GO:0010499)","4/24",0.000979396468424805,0.0203693164844506,0,0,10.5109919571046,72.8261858463367,"PSMB6;PSMA6;PSMB2;PSMB3"
"135","regulation of neuronal synaptic plasticity (GO:0048168)","4/24",0.000979396468424805,0.0203693164844506,0,0,10.5109919571046,72.8261858463367,"CAMK2B;APP;SYNGR1;SYP"
"136","ATPase coupled ion transmembrane transporter activity (GO:0042625)","4/24",0.000979396468424805,0.0194233510155814,0,0,10.5109919571046,72.8261858463367,"ATP2B2;ATP13A2;ATP2B1;ATP6V0E2"
"137","Iron uptake and transport Homo sapiens R-HSA-917937","7/43",1.43624964423213e-05,0.000207979996558999,0,0,10.2934684684685,114.781336283003,"ATP6V1A;ATP6V0B;ATP6AP1;SLC22A17;ATP6V1B2;ATP6V0E2;ATP6V0A1"
"138","regulation of dendritic spine development (GO:0060998)","5/31",0.000262972880377073,0.00847106553277378,0,0,10.1307899090157,83.5127578126801,"CAMK2B;ARHGAP44;PTPRS;SRCIN1;CDK5R1"
"139","anterograde axonal transport (GO:0008089)","5/31",0.000262972880377073,0.00847106553277378,0,0,10.1307899090157,83.5127578126801,"NEFL;KIF1B;HAP1;AP3B2;TRAK2"
"140","proton transport (GO:0015992)","5/31",0.000262972880377073,0.00847106553277378,0,0,10.1307899090157,83.5127578126801,"SLC36A1;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0E2"
