"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"12","rRNA processing Homo sapiens R-HSA-72312",0.00346020761245675,0.0431646237757316,0.273712053853611,1.69258865342496,0,83,"BMS1;CSNK1E;DCAF13;DKC1;EMG1;EXOSC1;EXOSC4;EXOSC7;FAU;FBL;FCF1;GAR1;HSD17B10;IMP3;IMP4;KRR1;LAS1L;MPHOSPH10;NHP2;NOL11;NOP10;NOP14;NOP2;NOP56;NOP58;PES1;PNO1;RCL1;RPP14;RPP30;RPP38;RPP40;RRP7A;RRP9;SKIV2L2;THUMPD1;TRMT10C;TRMT112;TSR1;UBA52;UTP14A;WDR43;WDR75;XRN2"
"13","Peptide chain elongation Homo sapiens R-HSA-156902",0.000527983104540655,0.0340543666859456,0.991501077328226,2.05094301491463,0,4,"EEF1A1;EEF2;FAU;UBA52"
"14","Eukaryotic Translation Elongation Homo sapiens R-HSA-156842",0.000606060606060606,0.0340543666859456,0.987905640043109,2.62255230184133,0,7,"EEF1A1;EEF1B2;EEF1D;EEF1G;EEF2;FAU;UBA52"
"15","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) Homo sapiens R-HSA-975956",0.00378787878787879,0.0453313624045331,0.697935538792883,1.96153526158613,5,8,"EIF4G1;ETF1;FAU;NCBP2;PABPC1;UBA52"
"16","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339",0.00102040816326531,0.0340543666859456,0.597178139999513,2.66355165962923,0,26,"DDOST;FAU;RPN1;RPN2;SEC11A;SEC11C;SEC61A1;SEC61A2;SEC61B;SEC61G;SPCS1;SPCS2;SPCS3;SRP14;SRP19;SRP72;SRP9;SRPR;SSR1;SSR2;SSR3;SSR4;UBA52"
"17","Translation Homo sapiens R-HSA-72766",0.00238663484486874,0.0358482295065998,0.656966149759964,3.81029598566431,0,65,"DDOST;EEF1A1;EEF1B2;EEF1D;EEF1G;EEF2;EIF1AX;EIF2B1;EIF2B2;EIF2B5;EIF2S1;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;EIF5B;ETF1;FAU;PABPC1;RPN1;RPN2;SEC11A;SEC11C;SEC61A1;SEC61B;SPCS1;SPCS2;SRP19;SRP72;SRP9;SRPR;SSR2;SSR4;TRMT112;UBA52"
"18","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737",0.001194743130227,0.0340543666859456,0.691882933461288,3.24510756710702,0,32,"EIF1AX;EIF2B1;EIF2B2;EIF2B5;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;EIF5B;FAU;PABPC1;UBA52"
"19","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613",0.001194743130227,0.0340543666859456,0.691882933461288,3.24510756710702,0,32,"EIF1AX;EIF2B1;EIF2B2;EIF2B5;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;EIF5B;FAU;PABPC1;UBA52"
"20","GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706",0.000985221674876847,0.0340543666859456,0.771990879635185,3.40019194382679,0,25,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;EIF5B;FAU;UBA52"
"21","L13a-mediated translational silencing of Ceruloplasmin expression Homo sapiens R-HSA-156827",0.000979431929480901,0.0340543666859456,0.771898248140149,3.34668765669326,0,24,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;FAU;PABPC1;UBA52"
"22","3' -UTR-mediated translational regulation Homo sapiens R-HSA-157279",0.000979431929480901,0.0340543666859456,0.771898248140149,3.34668765669326,0,24,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;FAU;PABPC1;UBA52"
"23","Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689",0.000775193798449612,0.0340543666859456,0.835984407307336,3.0135493285747,0,15,"EIF1AX;EIF3A;EIF3B;EIF3C;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;FAU;UBA52"
"24","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695",0.000813008130081301,0.0340543666859456,0.779538190868627,2.87200491271068,0,16,"EIF1AX;EIF2S1;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;FAU"
"25","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702",0.000952380952380952,0.0340543666859456,0.771805638872226,3.28750197963934,0,23,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;EIF5;FAU"
"26","Translation initiation complex formation Homo sapiens R-HSA-72649",0.000952380952380952,0.0340543666859456,0.771805638872226,3.28750197963934,0,23,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;FAU;PABPC1"
"27","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662",0.000979431929480901,0.0340543666859456,0.744745401434196,3.22896217003249,0,24,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4G1;EIF4H;FAU;PABPC1"
"28","Amyloid fiber formation Homo sapiens R-HSA-977225",0.00170648464163823,0.0340543666859456,0.564571991937636,2.23934491409391,1,19,"APP;B2M;H2AFZ;H3F3A;ITM2B;MFGE8;TTR;UBA52;UBB;UBC"
"29","Chromosome Maintenance Homo sapiens R-HSA-73886",0.00125786163522013,0.0340543666859456,0.417307537582541,2.00041658952524,0,34,"DKC1;FEN1;H2AFX;H2AFZ;HIST1H2BC;HJURP;LIG1;NHP2;NPM1;PCNA;POLD1;POLD2;POLD3;POLD4;PRIM1;RBBP4;RBBP7;RFC1;RFC3;RFC4;RFC5;RPA2;RSF1;RUVBL1;RUVBL2;SMARCA5;TERF1"
"30","B-WICH complex positively regulates rRNA expression Homo sapiens R-HSA-5250924",0.00115606936416185,0.0340543666859456,0.446352538909272,2.08082327138933,0,31,"BAZ1B;CD3EAP;DDX21;DEK;ERCC6;H2AFX;H2AFZ;H3F3A;HIST1H2BC;KAT2A;MYBBP1A;POLR1A;POLR1C;POLR1D;POLR2E;POLR2F;POLR2H;POLR2K;POLR2L;SF3B1;SMARCA5;TAF1D;TWISTNB"
"31","Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913",0.00158730158730159,0.0340543666859456,0.367636375087991,1.9435636891523,0,46,"BAZ1B;CBX3;CD3EAP;CHD3;CHD4;DDX21;DEK;ERCC6;H2AFX;H2AFZ;H3F3A;HDAC1;HDAC2;KAT2A;MBD3;MTA2;MYBBP1A;POLR1A;POLR1D;POLR2E;POLR2F;POLR2H;POLR2K;POLR2L;RBBP4;RBBP7;SF3B1;SMARCA5;TAF1D"
"32","FGFR2 alternative splicing Homo sapiens R-HSA-6803529",0.00102040816326531,0.0340543666859456,0.505900204135966,2.2564311016713,0,26,"ESRP2;GTF2F1;GTF2F2;HNRNPA1;HNRNPF;HNRNPH1;HNRNPM;NCBP1;NCBP2;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;PTBP1;TIA1;TIAL1"
"33","Extension of Telomeres Homo sapiens R-HSA-180786",0.00255972696245734,0.0366599589567851,0.514037543550441,2.03890270017178,2,19,"DKC1;FEN1;LIG1;NHP2;PCNA;POLD1;POLD2;POLD3;POLD4;PRIM1;RFC1;RFC3;RFC4;RFC5;RPA2;RUVBL1;RUVBL2"
"34","Metabolism of polyamines Homo sapiens R-HSA-351202",0.00234192037470726,0.0355392452739081,0.402587671839144,2.32120321202788,0,64,"APIP;ASL;ASS1;ENOPH1;GATM;GOT1;MRI1;OAZ1;ODC1;OTC;PAOX;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSMF1;SAT1;SLC6A8;SMS;SRM"
"35","Hedgehog 'on' state Homo sapiens R-HSA-5632684",0.00205761316872428,0.0340543666859456,0.422335187663206,2.40410577644969,0,60,"BOC;CDC73;CSNK1A1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTCH1;RBX1;SMO;SPOP;UBA52;UBB;UBC"
"36","Signaling by Hedgehog Homo sapiens R-HSA-5358351",0.00346020761245675,0.0431646237757316,0.31841259687722,1.96900918682302,0,83,"ADCY6;CDC73;CSNK1A1;GNAS;P4HB;PRKAR2A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PTCH1;RBX1;SMO;SYVN1;UBA52;UBB;UBC;VCP"
"37","Hedgehog 'off' state Homo sapiens R-HSA-5610787",0.0025,0.0364356435643564,0.351165340759063,2.04866729447172,0,66,"ADCY6;CSNK1A1;GNAS;PRKAR2A;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PTCH1;RBX1;SMO;UBA52;UBB;UBC"
"38","Degradation of beta-catenin by the destruction complex Homo sapiens R-HSA-195253",0.00309597523219814,0.0403508771929825,0.334868013737307,2.03005682591578,0,75,"AXIN2;CSNK1A1;CTBP1;CTBP2;CTNNB1;FRAT2;HDAC1;PPP2CA;PPP2CB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;TLE1;UBA52;UBB;UBC"
"39","Antigen processing-Cross presentation Homo sapiens R-HSA-1236975",0.00212765957446809,0.0340543666859456,0.419258256887538,2.40589027442649,0,62,"B2M;CALR;CTSL;CYBA;PDIA3;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;SEC61A1;SEC61A2;SEC61B;SEC61G;TAPBP;UBA52;UBB;UBC"
"40","ER-Phagosome pathway Homo sapiens R-HSA-1236974",0.00199203187250996,0.0340543666859456,0.483264968475682,2.65972479350923,0,55,"B2M;CALR;PDIA3;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;SEC61A1;SEC61A2;SEC61B;SEC61G;TAPBP;UBA52;UBB;UBC"
"41","Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084",0.00205761316872428,0.0340543666859456,0.377431056674772,2.14849297446399,0,60,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;CDC16;CDC26;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"42","APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154",0.00212765957446809,0.0340543666859456,0.371721959351276,2.12304369615615,0,61,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;CDC16;CDC26;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"43","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178",0.00212765957446809,0.0340543666859456,0.357441185253819,2.05115643437957,0,62,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;CDC16;CDC26;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"44","APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143",0.0025974025974026,0.0366599589567851,0.316743286192507,1.8697063869974,0,68,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"45","Regulation of mitotic cell cycle Homo sapiens R-HSA-453276",0.0025974025974026,0.0366599589567851,0.316743286192507,1.8697063869974,0,68,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"46","Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408",0.0025,0.0364356435643564,0.313341787706929,1.82800805762582,0,66,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"47","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814",0.0021978021978022,0.0340543666859456,0.378490894731277,2.18339212598696,0,63,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"48","APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409",0.0021978021978022,0.0340543666859456,0.378490894731277,2.18339212598696,0,63,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PTTG1;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"49","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419",0.00212765957446809,0.0340543666859456,0.375076317562251,2.15235466390058,0,62,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"50","Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184",0.00212765957446809,0.0340543666859456,0.375076317562251,2.15235466390058,0,62,"ANAPC1;ANAPC11;ANAPC5;ANAPC7;BUB3;CDC16;CDC26;CDK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;UBA52;UBB;UBC;UBE2D1;UBE2E1"
"51","Regulation of RAS by GAPs Homo sapiens R-HSA-5658442",0.00199600798403194,0.0340543666859456,0.376959647462497,2.13378456064767,0,57,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;RASA4;RBX1;UBA52;UBB;UBC"
"52","NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590",0.0037243947858473,0.0453083398741093,0.329884707534781,1.82130875731925,1,53,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;UBA52;UBB;UBC"
"53","Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780",0.00182149362477231,0.0340543666859456,0.388865473248425,2.13305717358171,0,52,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;UBA52;UBB;UBC"
"54","GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785",0.00182149362477231,0.0340543666859456,0.403231371372051,2.2118589293446,0,52,"CSNK1A1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMC2;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;RBX1;UBA52;UBB;UBC"
