"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"11","Selenocysteine synthesis Homo sapiens R-HSA-2408557",9.99999000001e-07,5.45184640000545e-05,0.738869377667276,1.80436928581582,0,83,"RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"12","Viral mRNA Translation Homo sapiens R-HSA-192823",9.99999000001e-07,5.45184640000545e-05,0.748242757097551,1.82420889351489,0,80,"RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"13","Peptide chain elongation Homo sapiens R-HSA-156902",9.99999000001e-07,5.45184640000545e-05,0.751917213443862,1.83316718396567,0,80,"EEF1A1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"14","Eukaryotic Translation Elongation Homo sapiens R-HSA-156842",9.99999000001e-07,5.45184640000545e-05,0.743202735604354,1.81495164069808,0,83,"EEF1A1;EEF1D;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"15","Eukaryotic Translation Termination Homo sapiens R-HSA-72764",9.99999000001e-07,5.45184640000545e-05,0.745575220437992,1.81974283645364,0,82,"N6AMT1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;TRMT112;UBA52"
"16","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) Homo sapiens R-HSA-975956",9.99999000001e-07,5.45184640000545e-05,0.744229037782718,1.81847872052316,0,84,"EIF4G1;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"17","Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802",9.99999000001e-07,5.45184640000545e-05,0.720741484039964,1.7749173960222,0,101,"EIF4G1;MAGOH;PABPC1;PPP2R2A;RBM8A;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52;UPF2"
"18","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957",9.99999000001e-07,5.45184640000545e-05,0.720741484039964,1.7749173960222,0,101,"EIF4G1;MAGOH;PABPC1;PPP2R2A;RBM8A;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52;UPF2"
"19","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339",9.99999000001e-07,5.45184640000545e-05,0.73128075635188,1.80164253921116,0,102,"RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;SEC11C;SEC61B;SEC61G;SPCS1;SPCS2;SRP14;SRP9;SSR2;SSR4;UBA52"
"20","Translation Homo sapiens R-HSA-72766",9.99999000001e-07,5.45184640000545e-05,0.709485743614466,1.76892181423053,0,141,"EEF1A1;EEF1D;EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;EIF5B;N6AMT1;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;SEC11C;SEC61B;SEC61G;SPCS1;SPCS2;SRP14;SRP9;SSR2;SSR4;TRMT112;UBA52"
"21","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737",9.99999000001e-07,5.45184640000545e-05,0.732468082331554,1.80866913689106,0,108,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;EIF5B;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"22","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613",9.99999000001e-07,5.45184640000545e-05,0.732468082331554,1.80866913689106,0,108,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;EIF5B;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"23","GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706",9.99999000001e-07,5.45184640000545e-05,0.738693359936501,1.81912616924474,0,101,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;EIF5B;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"24","L13a-mediated translational silencing of Ceruloplasmin expression Homo sapiens R-HSA-156827",9.99999000001e-07,5.45184640000545e-05,0.740577891580484,1.82303174589012,0,100,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"25","3' -UTR-mediated translational regulation Homo sapiens R-HSA-157279",9.99999000001e-07,5.45184640000545e-05,0.740577891580484,1.82303174589012,0,100,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4B;EIF4G1;EIF4H;PABPC1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"26","Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689",9.99999000001e-07,5.45184640000545e-05,0.73906494882966,1.81216820481658,0,91,"EIF1AX;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;UBA52"
"27","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695",2.20009020369835e-05,0.000981373569649689,0.742462243417205,1.75852589666286,21,46,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9"
"28","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702",1.3000104000832e-05,0.000617295260942733,0.73110632161509,1.74582496072136,12,53,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4G1;EIF4H;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9"
"29","Translation initiation complex formation Homo sapiens R-HSA-72649",9.000072000576e-06,0.000441603532828263,0.73704846827577,1.76001434419922,8,53,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4G1;EIF4H;PABPC1;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9"
"30","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662",7.000035000175e-06,0.000355312121388193,0.736423871388211,1.76027180174616,6,54,"EIF1AX;EIF2S2;EIF3B;EIF3D;EIF3G;EIF3K;EIF3M;EIF4A2;EIF4G1;EIF4H;PABPC1;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9"
"31","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291",9.99999000001e-07,5.45184640000545e-05,0.642736972362104,1.62603981099756,0,232,"BCKDK;CBS;CSAD;DDC;DIO1;DLAT;EPRS;ETHE1;GLUL;GSR;HSD17B10;NDUFAB1;NQO1;OAT;OAZ1;ODC1;PCBD1;PDHB;PSMA2;PSMA3;PSMA4;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC3;PSMC4;PSMD13;PSMD14;PSMD3;PSMD4;PSMD8;PSME1;PSME2;PYCRL;QARS;RARS;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL32;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL5;RPL6;RPL7A;RPL8;RPL9;RPLP0;RPS10;RPS11;RPS13;RPS14;RPS15;RPS16;RPS18;RPS19;RPS20;RPS21;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;SAT1;SLC25A10;SRM;TST;UBA52"
