"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","Asparagine N-linked glycosylation Homo sapiens R-HSA-446203",2.10468011976248e-11,1.56062030880388e-08,0.863415391606693,0.307124926802392,2.81135062713206,204,"ALG14;ALG5;ALG6;ALG9;ANK3;ARCN1;ARF1;ARFGAP1;B4GALT1;B4GALT4;BET1;BET1L;CALR;CMAS;CNIH1;COG1;COG2;COG6;COG7;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;CTSZ;DAD1;DCTN5;DDOST;DERL2;DPAGT1;DPM2;DYNC1I2;EDEM1;EDEM3;FPGT;FUK;FUOM;FUT8;GANAB;GBF1;GFPT1;GLB1;GMDS;GMPPB;GNPNAT1;GOLGA2;GOLGB1;GOSR2;KDELR1;KDELR2;KDELR3;LMAN1;MAGT1;MAN2A1;MCFD2;MGAT3;MGAT4A;MGAT4C;MIA3;MOGS;NAGK;NUS1;PDIA3;PGM3;PMM2;PPP6R1;PREB;PRKCSH;RAB1A;RPN1;RPN2;SCFD1;SEC13;SEC16A;SEC22B;SEC23IP;SEC24D;SLC35A1;SLC35C1;SPTAN1;SPTBN1;ST3GAL3;ST3GAL4;ST3GAL6;ST6GAL1;ST6GALNAC2;ST6GALNAC4;ST6GALNAC6;STX17;SYVN1;TFG;TMED10;TMED2;TMED3;TMED9;TSTA3;UAP1;UGGT1;USO1"
"12","Assembly of the pre-replicative complex Homo sapiens R-HSA-68867",2.44329768008553e-05,0.00132078672911798,0.575610261071129,0.364453789829586,2.46970811117587,60,"CDT1;GMNN;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;ORC5;ORC6;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;UBA52;UBB;UBC"
"13","Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425",9.90825606705611e-05,0.00306123828071754,0.538434096309916,0.390889356089195,2.42666665229852,46,"ATM;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;UBA52;UBB;UBC"
"14","Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA Homo sapiens R-HSA-77346",0.0010332044576458,0.0147657742137703,0.45505986738723,0.813620836891546,2.04552225539013,5,"ACADM;ECHS1;HADH;HADHA;HADHB"
"15","Beta oxidation of hexanoyl-CoA to butanoyl-CoA Homo sapiens R-HSA-77350",0.0010332044576458,0.0147657742137703,0.45505986738723,0.813620836891546,2.04552225539013,5,"ACADS;ECHS1;HADH;HADHA;HADHB"
"16","Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA Homo sapiens R-HSA-77310",0.0010332044576458,0.0147657742137703,0.45505986738723,0.813620836891546,2.04552225539013,5,"ACADL;ECHS1;HADH;HADHA;HADHB"
"17","Beta oxidation of octanoyl-CoA to hexanoyl-CoA Homo sapiens R-HSA-77348",0.0010332044576458,0.0147657742137703,0.45505986738723,0.813620836891546,2.04552225539013,5,"ACADM;ECHS1;HADH;HADHA;HADHB"
"18","Binding of TCF/LEF:CTNNB1 to target gene promoters Homo sapiens R-HSA-4411364",0.000202851626530009,0.00491662240079428,0.518848077743792,0.864762635784688,2.17409773314741,5,"CTNNB1;MYC;TCF7L1;TCF7L2"
"19","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193",1.24952476555169e-06,0.000142541940562551,0.643551836150722,0.400959409549765,2.66609621723295,57,"ALG14;ALG5;ALG9;CMAS;DPM2;FUK;FUOM;GFPT1;GLB1;GMDS;GMPPB;GNPNAT1;NUS1;PGM3;PMM2;SLC35A1;ST3GAL3;ST3GAL4;ST3GAL6;ST6GAL1;ST6GALNAC2;ST6GALNAC4;ST6GALNAC6;TSTA3;UAP1"
"20","CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017",0.000108701937915587,0.00317397952369552,0.538434096309916,0.389507932027365,2.41809068149936,46,"CDK2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;UBA52;UBB;UBC"
"21","CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827",0.000121222766846736,0.00326860660424927,0.538434096309916,0.361118122509324,2.32876156043423,52,"CDT1;GMNN;ORC5;ORC6;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;UBA52;UBB;UBC"
"22","COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434",6.26628472064223e-05,0.00205132330532303,0.538434096309916,0.346033023001948,2.32721667893506,59,"ARCN1;ARF1;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;CENPE;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;GBF1;KDELR1;KDELR2;KDELR3;KIF13B;KIF1B;KIF1C;KIF20B;KIF22;KIF26A;KLC1;KLC4;NAPG;NBAS;RAB1A;RAB1B;RACGAP1;SEC22B;SURF4;TMED10;TMED2;TMED3;TMED7;TMED9;ZW10"
"23","COPI-mediated anterograde transport Homo sapiens R-HSA-6807878",3.60094723935031e-06,0.000298410482694978,0.627256739718528,0.376939392811696,2.62143805557838,64,"ANK3;ARCN1;ARF1;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;BET1;BET1L;COG1;COG2;COG6;COG7;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;DCTN4;DCTN5;DYNC1I2;GBF1;GOLGA2;GOLGB1;GORASP1;GOSR2;KDELR1;KDELR2;KDELR3;NAPG;RAB1A;RAB1B;SPTAN1;SPTBN1;TMED10;TMED2;TMED3;TMED7;TMED9;USO1;YKT6"
"24","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737",0.000296822850579756,0.00647335716779086,0.49849310876659,0.431115493891109,2.33858995702634,32,"EIF1AX;EIF2B1;EIF2B2;EIF2B3;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4EBP1;EIF4G1;EIF4H;EIF5;EIF5B;FAU;PABPC1;UBA52"
"25","Cardiac conduction Homo sapiens R-HSA-5576891",0.000964491765213384,0.0144478917960752,0.477270815362862,0.41337663272618,2.2065950301045,30,"AKAP9;ATP1A1;ATP1B1;ATP2A2;CACNA2D2;CAMK2D;ITPR1;KCNE3;KCNK6;RANGRF;SCN1B"
"26","Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184",0.00128345364489118,0.017462034452969,0.45505986738723,0.279480427967225,1.96051874848669,67,"ANAPC11;ANAPC16;ANAPC5;BUB1B;BUB3;CCNA2;CDC16;CDC20;CDC26;CDK1;MAD2L1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;UBA52;UBB;UBC;UBE2C;UBE2D1;UBE2E1"
"27","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex Homo sapiens R-HSA-75035",0.00114753069470164,0.0160546039645521,0.45505986738723,0.630240265521347,2.15852118755715,10,"CCNB1;CDK1;SFN;WEE1;YWHAB;YWHAE;YWHAH;YWHAQ;YWHAZ"
"28","Chromosome Maintenance Homo sapiens R-HSA-73886",0.00124978657040894,0.0173218082609015,0.45505986738723,0.318847802962874,2.03217291675642,51,"CENPA;CENPH;CENPK;CENPL;CENPM;CENPP;CENPQ;CENPU;CENPW;DKC1;FEN1;H2AFX;H2AFZ;HIST1H2BC;HJURP;ITGB3BP;LIG1;MIS18A;MIS18BP1;NHP2;NPM1;PCNA;POLA2;POLD1;POLD2;POLD3;POLD4;PRIM1;PRIM2;RBBP4;RBBP7;RFC1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA2;RPA3;RUVBL1;RUVBL2;SMARCA5;TERF1;TINF2"
"29","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958",0.000636308376094989,0.0106312561611258,0.477270815362862,0.492443660684526,2.30330401213817,21,"ACTB;CCT2;CCT3;CCT4;CCT5;CCT6A;CCT7;CCT8;PFDN1;PFDN2;PFDN5;PFDN6;TCP1;TUBA1A;TUBA1B;TUBA1C;TUBA4A;TUBB2A;TUBB4B;VBP1"
"30","Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978",0.000171790781920794,0.00424609549314229,0.518848077743792,0.37965858404378,2.26985738212757,42,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4"
"31","Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656",0.00161272331640194,0.0209795498089831,0.45505986738723,0.283195649284946,1.97069461722709,62,"CCNA2;CCND1;CDC25A;CDC25B;CDK2;CDK4;CDKN1A;CKS1B;FZR1;MYC;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;UBA52;UBB;UBC;WEE1"
"32","Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202",0.00264337185782548,0.0318708980906925,0.431707695803346,0.276685344895951,1.89721877111174,61,"CCNA2;CCND1;CDC25A;CDK2;CDK4;CDKN1A;CKS1B;MYC;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;UBA52;UBB;UBC;WEE1"
"33","DNA Replication Homo sapiens R-HSA-69306",2.08000865934824e-07,3.42739204645938e-05,0.690132458796796,0.353107238123478,2.64577139163083,87,"CCNA2;CDK2;CDKN1A;CDT1;DBF4;FEN1;FZR1;GINS2;GMNN;LIG1;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;ORC5;ORC6;PCNA;POLD2;POLD3;POLD4;PRIM1;PRIM2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;RFC1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA2;RPA3;UBA52;UBB;UBC"
"34","DNA Replication Pre-Initiation Homo sapiens R-HSA-69002",1.69938058678797e-06,0.00015751133813791,0.643551836150722,0.371479384536097,2.61834791383108,68,"CDK2;CDT1;DBF4;GMNN;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;ORC5;ORC6;PRIM1;PRIM2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;RPA1;RPA2;RPA3;UBA52;UBB;UBC"
"35","DNA strand elongation Homo sapiens R-HSA-69190",0.000408735172936353,0.00817644079125047,0.49849310876659,0.475553653578688,2.42051090338348,26,"FEN1;GINS2;GINS4;LIG1;MCM2;MCM3;MCM4;MCM5;MCM6;MCM7;PCNA;POLA2;POLD1;POLD2;POLD3;POLD4;PRIM1;PRIM2;RFC1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA2;RPA3"
"36","Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS) Homo sapiens R-HSA-5083632",0.00237086566921629,0.0292999482287313,0.431707695803346,0.739014386549972,2.00307950100972,6,"C1GALT1;MUC13;MUC2;MUC3A"
"37","Defective GALNT12 causes colorectal cancer 1 (CRCS1) Homo sapiens R-HSA-5083636",0.000613609896955136,0.0106312561611258,0.477270815362862,0.882519025945302,2.00538691919258,4,"MUC13;MUC2;MUC3A"
"38","Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC) Homo sapiens R-HSA-5083625",0.000613609896955136,0.0106312561611258,0.477270815362862,0.882519025945302,2.00538691919258,4,"MUC13;MUC2;MUC3A"
"39","Degradation of DVL Homo sapiens R-HSA-4641258",0.00172172730830859,0.0222027965062752,0.45505986738723,0.311479387901119,1.9852104055245,51,"DVL3;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;PSME3;PSME4;RBX1;UBA52;UBB;UBC"
"40","Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780",0.00325103774193784,0.0366812970293388,0.431707695803346,0.298017310697576,1.92184001366085,52,"ITCH;PRKACB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;RBX1;UBA52;UBB;UBC"
"41","Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783",0.000813307694965941,0.0126961611750999,0.477270815362862,0.324785438170129,2.09446105485846,52,"CSNK1A1;GSK3B;PRKACB;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;RBX1;UBA52;UBB;UBC"
"42","Diseases associated with O-glycosylation of proteins Homo sapiens R-HSA-3906995",0.00331617135906137,0.0369765573344963,0.431707695803346,0.573633958418886,2.02848825085176,11,"ADAMTS17;C1GALT1;C1GALT1C1;DAG1;MUC13;MUC2;MUC3A;MUC4;SEMA5A;SPON2;THBS1"
"43","Diseases of glycosylation Homo sapiens R-HSA-3781865",0.000419021915128143,0.00817644079125047,0.49849310876659,0.535522575143696,2.38333779804057,18,"ADAMTS17;C1GALT1;C1GALT1C1;GPC4;HSPG2;MUC13;MUC2;MUC3A;PRELP;SDC1;SDC4;SPON2"
"44","ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977",0.000417115686503135,0.00817644079125047,0.49849310876659,0.252309466116399,2.0159031386362,107,"ANK3;ARF1;ARFGAP1;BET1;BET1L;CNIH1;COG1;COG2;COG6;COG7;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;CTSZ;DCTN5;DYNC1I2;GBF1;GOLGA2;GOLGB1;GOSR2;KDELR1;KDELR2;KDELR3;LMAN1;MCFD2;MIA3;PPP6R1;PREB;RAB1A;SCFD1;SEC13;SEC16A;SEC22B;SEC23IP;SEC24D;SPTAN1;SPTBN1;STX17;TFG;TMED10;TMED2;TMED3;TMED9;USO1"
"45","ER-Phagosome pathway Homo sapiens R-HSA-1236974",4.98551236247259e-06,0.00038913235966036,0.610526878385931,0.390266304810465,2.55551316091401,55,"B2M;CALR;PDIA3;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;SEC61A1;SEC61A2;SEC61B;SEC61G;TAP2;TAPBP;UBA52;UBB;UBC"
"46","Ethanol oxidation Homo sapiens R-HSA-71384",0.00384990430699582,0.0413725223715565,0.431707695803346,0.714630452915085,1.93698747559456,6,"ACSS2;ALDH1B1;ALDH2"
"47","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613",0.000296822850579756,0.00647335716779086,0.49849310876659,0.431115493891109,2.33858995702634,32,"EIF1AX;EIF2B1;EIF2B2;EIF2B3;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;EIF4A1;EIF4A2;EIF4B;EIF4E;EIF4EBP1;EIF4G1;EIF4H;EIF5;EIF5B;FAU;PABPC1;UBA52"
"48","Extension of Telomeres Homo sapiens R-HSA-180786",0.00366245558578911,0.0398385021656017,0.431707695803346,0.43877865158278,2.10941478920977,23,"DKC1;FEN1;LIG1;NHP2;PCNA;POLA2;POLD1;POLD2;POLD3;POLD4;PRIM1;PRIM2;RFC1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA2;RPA3;RUVBL1;RUVBL2"
"49","Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689",0.000389073246356552,0.00790404964858585,0.49849310876659,0.565508843838574,2.30777299644123,15,"EIF3B;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;FAU"
"50","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695",0.000607754398791575,0.0106312561611258,0.477270815362862,0.524932928184455,2.21155690298256,16,"EIF1AX;EIF2S1;EIF2S2;EIF3A;EIF3B;EIF3C;EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M;FAU"
"51","Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960",0.000760564759284328,0.0121281455700931,0.477270815362862,0.551221088580582,2.17627747198666,14,"CCT4;CCT5;CCT6A;CCT8;TUBA1A;TUBA1C;TUBA4A;TUBB2A;TUBB4B"
"52","G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615",7.65416548868646e-05,0.00241513349355788,0.538434096309916,0.350440972142542,2.29473184180914,55,"ATM;CCNA2;CDC25A;CDK2;CDKN1A;CHEK2;MDM4;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD10;PSMD11;PSMD13;PSMD14;PSMD2;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME3;PSME4;UBA52;UBB;UBC"
