"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"11","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695",3.45632074656528e-06,0.000279122720323964,0.779362373379523,2.84998282964855,0,16,"FAU;EIF3F;EIF3E;EIF3A;EIF3H;EIF3I;EIF3M;EIF3K;EIF3G;EIF1AX;EIF3C;EIF3L;EIF3B;EIF2S1;EIF3D"
"12","AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408",6.20636152055857e-06,0.000279122720323964,0.537216254915109,2.839861367044,0,50,"PABPC1;HSPA8;HSPA1A;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;HNRNPD;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;EIF4G1;PSMD1;PSMD11"
"13","Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960",3.24346765614053e-06,0.000279122720323964,0.792571675433189,2.68051645955826,0,13,"CCT5;CCT4;CCT2;TCP1;CCT3;CCT8;CCT7;TUBA1B;CCT6A"
"14","mRNA Splicing Homo sapiens R-HSA-72172",2.13306030161473e-05,0.000550853467364364,0.400222763478225,2.67230909063397,0,139,"SNRPG;SRSF3;HSPA8;HNRNPA1;SNRPE;HNRNPA2B1;SRSF2;SNRPF;HNRNPF;HNRNPK;HNRNPA0;HNRNPU;MAGOH;SRSF7;SNRPD2;HNRNPA3;SRSF5;U2AF1;PCBP2;YBX1;SNRNP70;DDX5;SNRPA1;PRPF19;SNRPB;POLR2F;SF3B1;HNRNPM;HNRNPC;POLR2L;SF3B5;FUS;PCBP1;POLR2E;LSM2;LSM7;HNRNPD;SRSF6;DHX9;SNRPD1;SF3B3;NCBP2;SRSF1;EIF4A3;SNRPD3;SNRPA;SF3A3;POLR2K;RBM8A;SNRPB2;RNU12;TRA2B;U2AF2;NUDT21;HNRNPH1;SF3B4;PTBP1;PPIH;SRSF4;SF3B6;CCAR1;LSM4;CSTF2;LSM3;ZMAT5;SNRNP48;EFTUD2;PABPN1;HNRNPL;SF3B2;POLR2J;RNPC3;PAPOLA;BCAS2;CPSF7;CPSF1;POLR2H;SRSF11"
"15","mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163",1.95220990160862e-05,0.000513152316994266,0.402968745583392,2.66173081898987,0,132,"SNRPG;SRSF3;HSPA8;HNRNPA1;SNRPE;HNRNPA2B1;SRSF2;SNRPF;HNRNPF;HNRNPK;HNRNPA0;HNRNPU;MAGOH;SRSF7;SNRPD2;HNRNPA3;SRSF5;U2AF1;PCBP2;YBX1;SNRNP70;DDX5;SNRPA1;PRPF19;SNRPB;POLR2F;SF3B1;HNRNPM;HNRNPC;POLR2L;SF3B5;FUS;PCBP1;POLR2E;LSM2;LSM7;HNRNPD;SRSF6;DHX9;SNRPD1;SF3B3;NCBP2;SRSF1;EIF4A3;SNRPD3;SNRPA;SF3A3;POLR2K;RBM8A;SNRPB2;TRA2B;U2AF2;NUDT21;HNRNPH1;SF3B4;PTBP1;PPIH;SRSF4;SF3B6;CCAR1;LSM4;CSTF2;LSM3;EFTUD2;PABPN1;HNRNPL;SF3B2;POLR2J;PAPOLA;BCAS2;CPSF7;CPSF1;POLR2H;SRSF11;POLR2D;GTF2F2;POLR2B"
"16","ER-Phagosome pathway Homo sapiens R-HSA-1236974",6.68797902649777e-06,0.000279122720323964,0.489635823025805,2.65588833803738,0,55,"UBA52;UBB;CALR;UBC;PSMB1;B2M;PSMB2;SEC61B;PSMA4;PSME1;PDIA3;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;SEC61A1;SEC61G;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;SEC61A2;PSMC6;PSME3;PSME2;PSMB9;PSMC3;TAPBP;PSMD5"
"17","mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165",6.11359051170753e-06,0.000279122720323964,0.504770013484494,2.65356151348681,0,49,"SNRPG;SNRPE;SRSF2;SNRPF;SRSF7;SNRPD2;YBX1;SNRPB;POLR2F;SF3B1;POLR2L;SF3B5;POLR2E;LSM2;SRSF6;SNRPD1;SF3B3;NCBP2;SRSF1;SNRPD3;POLR2K;RNU12;SF3B4;SF3B6;ZMAT5;SNRNP48;EFTUD2;SF3B2;POLR2J;RNPC3;POLR2H;POLR2D;GTF2F2;POLR2B;POLR2I;NCBP1;TXNL4A;POLR2C;SNRNP40;GTF2F1"
"18","Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229",5.93355603947001e-06,0.000279122720323964,0.504270354776463,2.61951413565045,0,47,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11"
"19","Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815",5.93355603947001e-06,0.000279122720323964,0.504270354776463,2.61951413565045,0,47,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11"
"20","Eukaryotic Translation Elongation Homo sapiens R-HSA-156842",2.82158285154806e-06,0.000279122720323964,0.98780487804878,2.60789614195486,0,7,"EEF1B2;EEF1G;EEF1A1;EEF2;FAU;UBA52;EEF1D"
"21","The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276",6.30437523641407e-06,0.000279122720323964,0.489876710069672,2.60257704364785,0,51,"HSP90AB1;HSP90AA1;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;CDKN1A;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11"
"22","G1/S Transition Homo sapiens R-HSA-69206",1.01629114708782e-05,0.000332440126336282,0.432107318678181,2.59954724014185,0,84,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PPP2CA;PSME1;PPP2CB;MCM7;MYC;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;TYMS;CDKN1A;PSMD8;PSMA6;CCNH;RPA2;CDT1;CDK7;PSMA3;PSMD12;PSMD13;ORC3;PSMD1;PSMD11"
"23","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339",8.36942648505011e-06,0.00029332847109509,0.598246409842661,2.59706748994867,1,26,"FAU;UBA52;SEC61B;SEC11C;DDOST;SRP9;SSR4;SPCS1;RPN1;SSR2;SEC11A;RPN2;SRP19;SPCS2;SRPR;SRP72;SEC61A1;SEC61G;SSR3"
"24","Folding of actin by CCT/TriC Homo sapiens R-HSA-390450",2.96181334059965e-06,0.000279122720323964,0.88315599910187,2.58747083004721,0,9,"CCT5;CCT4;CCT2;TCP1;CCT3;CCT8;CCT7;CCT6A"
"25","Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202",7.22548573327842e-06,0.000279122720323964,0.463751222300955,2.5714498518928,0,60,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;MYC;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;CDKN1A;PSMD8;PSMA6;CCNH;CDK7;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;WEE1;PSMB7;PSMD2;MNAT1;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PSME3;PSME2;PSMB9;CKS1B;PSMC3;PSMD5"
"26","HSF1 activation Homo sapiens R-HSA-3371511",2.61595207575797e-05,0.000663910595778575,0.634602590881072,2.5169775280359,6,20,"HSP90AB1;EEF1A1;HSP90AA1;HSPA1A;UBB;HSPA1B;FKBP4;YWHAE;VCP;HSPH1;HSF1;PTGES3;RPA2"
"27","Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531",9.08966959051039e-06,0.000311162642726309,0.428127074626895,2.51509446602032,0,76,"PABPC1;HSPA8;HSPA1A;UBA52;UBB;UBC;SET;PSMB1;PSMB2;PSMA4;ZFP36L1;PSME1;ZFP36;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;HNRNPD;PSMB5;PSMD6;ANP32A;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;YWHAB;PSMD8;PSMA6;PRKCA;EXOSC7;PSMA3;PSMD12;PSMD13;EIF4G1;EXOSC4;PSMD1;PSMD11"
"28","SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577",6.30437523641407e-06,0.000279122720323964,0.472880639860116,2.5122817075962,0,51,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;CDKN1A;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11"
"29","Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585",5.93355603947001e-06,0.000279122720323964,0.483162328105489,2.50986506800932,0,47,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;RBX1;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;CUL5;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"30","Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768",6.30437523641407e-06,0.000279122720323964,0.472242922354201,2.50889369402644,0,51,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;VCP;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;SYVN1;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;OS9;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"31","Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656",7.22548573327842e-06,0.000279122720323964,0.451671678752673,2.50447010289279,0,60,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;MYC;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;CDKN1A;PSMD8;PSMA6;CCNH;CDK7;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;WEE1;PSMB7;PSMD2;MNAT1;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PSME3;PSME2;PSMB9;CKS1B;PSMC3;PSMD5"
"32","Assembly of the pre-replicative complex Homo sapiens R-HSA-68867",7.11495634974279e-06,0.000279122720323964,0.45255586737329,2.49837710447622,0,59,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;PSMD8;PSMA6;CDT1;PSMA3;PSMD12;PSMD13;ORC3;GMNN;PSMD1;PSMD11"
"33","p53-Independent DNA Damage Response Homo sapiens R-HSA-69610",5.93355603947001e-06,0.000279122720323964,0.479406110145343,2.49035278466768,0,47,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;ATM;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"34","p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613",5.93355603947001e-06,0.000279122720323964,0.479406110145343,2.49035278466768,0,47,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;ATM;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"35","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601",5.93355603947001e-06,0.000279122720323964,0.479406110145343,2.49035278466768,0,47,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;ATM;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"36","Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425",1.16946754142839e-05,0.000358636712704706,0.479939446044222,2.47874996895174,1,46,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;ATM;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"37","Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733",1.16946754142839e-05,0.000358636712704706,0.479876709282471,2.47842595152095,1,46,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PAK2;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"38","Regulation of Apoptosis Homo sapiens R-HSA-169911",1.16946754142839e-05,0.000358636712704706,0.479876709282471,2.47842595152095,1,46,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PAK2;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"39","Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390",6.40040962621608e-06,0.000279122720323964,0.462781767752507,2.4718935670109,0,52,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;VCP;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;SYVN1;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;OS9;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"40","Removal of licensing factors from origins Homo sapiens R-HSA-69300",7.42324366054991e-06,0.000279122720323964,0.440238114484126,2.46233904826676,0,62,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;CDKN1A;PSMD8;PSMA6;CDT1;PSMA3;PSMD12;PSMD13;ORC3;GMNN;PSMD1;PSMD11"
"41","S Phase Homo sapiens R-HSA-69242",1.21789328819009e-05,0.000365865085758329,0.390644289899521,2.42563639825735,0,97,"CDK4;UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;MYC;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;CCND1;MCM3;PSMB5;MCM2;MCM4;RFC1;PSMD6;POLD1;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;CDKN1A;FEN1;RFC3;LIG1;PSMD8;PSMA6;CCNH;RPA2;CDT1;CDK7;PSMA3;PSMD12;PSMD13;ORC3;PSMD1;PSMD11;SMC1A;GINS2;POLD4;RFC4;WEE1;PSMB7;PDS5B;PSMD2;MNAT1;PSMD14;SMC3;PSMB10;PSMC4;PSMD3;PCNA;PSMC6;ORC6;PRIM1;RFC5;PSME3;POLD2;PSME2;PSMB9;POLD3;CKS1B;PSMC3"
"42","CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827",6.30437523641407e-06,0.000279122720323964,0.45632242715748,2.42431258520704,0,51,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;PSME1;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;CDT1;PSMA3;PSMD12;PSMD13;ORC3;GMNN;PSMD1;PSMD11;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;PSMC6;ORC6;PSME3;PSME2;PSMB9;PSMC3;PSMD5"
"43","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958",8.22156366666791e-05,0.00161361889564469,0.610886524914636,2.42291424189637,21,20,"CCT5;CCT4;CCT2;TCP1;CCT3;CCT8;PFDN5;CCT7;TUBA1B;CCT6A;PFDN2;PFDN6"
"44","Switching of origins to a post-replicative state Homo sapiens R-HSA-69052",7.31925109422804e-06,0.000279122720323964,0.434871289882704,2.42163284862663,0,61,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;CDKN1A;PSMD8;PSMA6;CDT1;PSMA3;PSMD12;PSMD13;ORC3;PSMD1;PSMD11"
"45","Orc1 removal from chromatin Homo sapiens R-HSA-68949",7.31925109422804e-06,0.000279122720323964,0.434871289882704,2.42163284862663,0,61,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;CDKN1A;PSMD8;PSMA6;CDT1;PSMA3;PSMD12;PSMD13;ORC3;PSMD1;PSMD11"
"46","DNA Replication Pre-Initiation Homo sapiens R-HSA-69002",7.54386759003606e-06,0.000279122720323964,0.427654080413504,2.40146333596554,0,63,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;PSMD8;PSMA6;RPA2;CDT1;PSMA3;PSMD12;PSMD13;ORC3;GMNN;PSMD1;PSMD11"
"47","M/G1 Transition Homo sapiens R-HSA-68874",7.54386759003606e-06,0.000279122720323964,0.427654080413504,2.40146333596554,0,63,"UBA52;UBB;UBC;PSMB1;PSMB2;PSMA4;MCM6;PSME1;MCM7;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;PSMA5;MCM3;PSMB5;MCM2;MCM4;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;MCM5;PSMD8;PSMA6;RPA2;CDT1;PSMA3;PSMD12;PSMD13;ORC3;GMNN;PSMD1;PSMD11"
"48","Antigen processing-Cross presentation Homo sapiens R-HSA-1236975",7.42324366054991e-06,0.000279122720323964,0.428909054533383,2.39897337005973,0,62,"UBA52;UBB;CALR;UBC;PSMB1;B2M;PSMB2;SEC61B;PSMA4;PSME1;PDIA3;PSMB4;PSMA2;PSMB8;PSMC2;PSMD7;PSMA7;CYBA;PSMA5;PSMB5;PSMD6;PSMB6;PSMA1;PSMD4;PSMC5;PSMB3;PSMD8;PSMA6;PSMA3;PSMD12;PSMD13;PSMD1;PSMD11;SEC61A1;CTSL;SEC61G;PSMB7;PSMD2;PSMD14;PSMB10;PSMC4;PSMD3;SEC61A2;PSMC6;PSME3;PSME2;PSMB9;PSMC3;TAPBP;PSMD5"
