"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"33","cellular response to thyroid hormone stimulus (GO:0097067)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"CTSL;CTSB"
"34","positive regulation of smooth muscle cell migration (GO:0014911)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"CCL5;IGF1"
"35","macrophage chemotaxis (GO:0048246)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"LGALS3;CCL5"
"36","regulation of amyloid-beta clearance (GO:1900221)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"LRPAP1;APOE"
"37","macrophage migration (GO:1905517)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"LGALS3;CCL5"
"38","regulation of T cell apoptotic process (GO:0070232)","2/10",0.00176839799267595,0.0334890369863009,0,0,39.4126984126984,249.785118997964,"LGALS3;CCL5"
"39","Oxidative phosphorylation","23/134",1.07161403430945e-26,2.03606666518795e-24,0,0,38.9963963963964,2331.9083235876,"COX8A;NDUFA13;UQCRB;NDUFA2;ATP5K;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;ATP5E;ATP6V1F"
"40","Tricarboxylic acid (TCA) cycle and respiratory electron transport","20/117",2.87568670016136e-23,2.46158781533812e-21,0,0,37.7529591447117,1959.49809192227,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;UQCR11;ATP5H;COX6A1;COX5B;COX6C;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;ATP5E;CYCS"
"41","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","15/85",6.56603639612575e-18,7.9580361121044e-15,0,0,37.551201011378,1485.69904781503,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;UQCR11;COX6A1;COX5B;COX6C;COX7C;COX6A2;UQCRH;COX6B1;CYCS"
"42","Glycolysis Homo sapiens R-HSA-70171","6/32",4.827976013759e-08,2.55193017870119e-06,0,0,37.5397225725095,632.403679355625,"TPI1;PKM;PGAM1;PGK1;ALDOA;GAPDH"
"43","Glycolysis","5/27",7.15691011845261e-07,2.35627502361363e-05,0,0,36.6777531411678,518.990841869926,"TPI1;PGAM1;PGK1;ALDOA;GAPDH"
"44","ATP metabolic process (GO:0046034)","10/56",2.23904172553995e-12,3.69748136968286e-10,0,0,36.5254237288136,979.793510550899,"UQCRB;ATP5E;ATP5J;CHCHD10;ATP5H;ALDOA;ATP5G1;UQCRH;ATP5J2;ATP5L"
"45","triglyceride catabolic process (GO:0019433)","4/22",1.07070194488557e-05,0.000445428781655966,0,0,35.5806451612903,407.206643296318,"FABP3;FABP5;LPL;APOE"
"46","regulation of leukocyte cell-cell adhesion (GO:1903037)","2/11",0.00215233477436214,0.0392975751583331,0,0,35.031746031746,215.137031753371,"CCL5;ASS1"
"47","response to thyroid hormone (GO:0097066)","2/11",0.00215233477436214,0.0392975751583331,0,0,35.031746031746,215.137031753371,"CTSL;CTSB"
"48","Oxidative phosphorylation","21/136",2.05216664795903e-23,2.19581831331617e-21,0,0,33.7177570093458,1761.43454191071,"COX8A;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;ATP5E;ATP6V1F"
"49","respiratory electron transport chain (GO:0022904)","15/94",3.23485697581475e-17,1.96032332734374e-14,0,0,33.2580934244427,1262.8085390426,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;UQCR11;COX6A1;COX5B;COX6C;COX7C;COX6A2;UQCRH;COX6B1;CYCS"
"50","Respiratory electron transport Homo sapiens R-HSA-611105","14/88",4.02406596827571e-16,4.96301469420671e-14,0,0,32.8558558558559,1164.70949016773,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;UQCR11;COX6A1;COX5B;COX6C;COX7C;UQCRH;COX6B1;CYCS"
"51","Downregulation of MTA-3 in ER-negative breast tumors","3/18",0.000194751345157127,0.00416767878636251,0,0,31.7712,271.446364458638,"ALDOA;CTSD;GAPDH"
"52","Toll-like receptor endosomal trafficking and processing","2/12",0.00257200345299584,0.0379592233752489,0,0,31.5269841269841,187.997617338945,"CTSL;CTSB"
"53","regulation of mononuclear cell migration (GO:0071675)","2/12",0.00257200345299584,0.0451777997830573,0,0,31.5269841269841,187.997617338945,"LGALS3;CCL5"
"54","establishment of protein localization to mitochondrial membrane (GO:0090151)","2/12",0.00257200345299584,0.0451777997830573,0,0,31.5269841269841,187.997617338945,"NDUFA13;TOMM7"
"55","Cardiac muscle contraction","12/78",8.476410490723e-14,2.3007399903391e-12,0,0,31.0438871473354,934.386986265044,"COX8A;TPM4;UQCRB;UQCR11;COX7A2;COX6A1;COX5B;COX6C;COX7C;COX6A2;UQCRH;COX6B1"
"56","Gluconeogenesis","5/31",1.47574188012984e-06,4.4737039423485e-05,0,0,31.0287679799875,416.603090436427,"TPI1;PGAM1;PGK1;ALDOA;GAPDH"
"57","Parkinson's disease","19/131",1.01048866728449e-20,7.20815249329603e-19,0,0,30.7536041939712,1415.93492703389,"COX8A;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS"
"58","Alzheimer disease","24/175",2.22208622839622e-25,2.1109819169764e-23,0,0,30.1390728476821,1710.88005925158,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;LPL;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS;APOE;CALM1;GAPDH"
"59","Cardiac muscle contraction","12/80",1.16326708964807e-13,5.53198127077084e-12,0,0,30.1277890466531,897.277072322765,"COX8A;TPM4;UQCRB;COX7A2;UQCR11;COX6A1;COX5B;COX6C;COX6A2;COX7C;UQCRH;COX6B1"
"60","Gluconeogenesis Homo sapiens R-HSA-70263","5/32",1.74008986594913e-06,7.15370278223531e-05,0,0,29.8780487804878,396.229948871793,"TPI1;PGAM1;PGK1;ALDOA;GAPDH"
"61","Other semaphorin interactions Homo sapiens R-HSA-416700","3/19",0.000230187798383811,0.00473163807788945,0,0,29.784,249.48910317029,"CD72;TYROBP;TREM2"
"62","Alzheimer's disease","23/169",2.88448514561668e-24,4.11519880774647e-22,0,0,29.5954337899543,1604.15229498958,"COX8A;UQCRB;NDUFA2;NDUFB2;NDUFA1;LPL;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS;APOE;CALM1;GAPDH"
"63","Parkinson disease","20/144",2.23295366710458e-21,1.41420398916623e-19,0,0,29.4922341696535,1402.38409831575,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS"
"64","Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685","5/33",2.04034144209136e-06,7.54926333573803e-05,0,0,28.8095238095238,377.473714346491,"PRDX5;PRDX1;CYBB;CYCS;ATOX1"
"65","Trafficking and processing of endosomal TLR Homo sapiens R-HSA-1679131","2/13",0.00302693817636134,0.0466652968855706,0,0,28.6594516594517,166.230656787454,"CTSL;CTSB"
"66","cellular response to low-density lipoprotein particle stimulus (GO:0071404)","2/13",0.00302693817636134,0.0482716982861835,0,0,28.6594516594517,166.230656787454,"LPL;CD9"
"67","triglyceride-rich lipoprotein particle remodeling (GO:0034370)","2/13",0.00302693817636134,0.0482716982861835,0,0,28.6594516594517,166.230656787454,"LPL;APOE"
"68","leukocyte differentiation (GO:0002521)","2/13",0.00302693817636134,0.0482716982861835,0,0,28.6594516594517,166.230656787454,"AXL;TREM2"
"69","translation elongation factor activity (GO:0003746)","2/13",0.00302693817636134,0.0445392331664597,0,0,28.6594516594517,166.230656787454,"EIF5A;EEF1G"
"70","The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517","20/153",7.80194470862331e-21,1.44335977109531e-18,0,0,27.4839877471456,1272.50626710854,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;UQCR11;ATP5H;COX6A1;COX5B;COX6C;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;ATP5E;CYCS"
"71","carbohydrate catabolic process (GO:0016052)","5/35",2.76236912381733e-06,0.000145564842524635,0,0,26.8861788617886,344.127545676893,"TPI1;PKM;PGAM1;PGK1;ALDOA"
"72","aerobic respiration (GO:0009060)","4/28",2.90916385374125e-05,0.0011018458096045,0,0,26.6774193548387,278.647239418802,"UQCRB;COX6A1;COX6A2;UQCRH"
"73","mitochondrial respiratory chain complex III (GO:0005750)","2/14",0.00351667750825173,0.01944276436592,0,0,26.2698412698413,148.430871810688,"UQCRB;UQCRH"
"74","hydrogen ion transmembrane transporter activity (GO:0015078)","7/51",3.41513564369319e-08,7.03517942600798e-06,0,0,26.0698722764838,448.205328390821,"UQCRB;UQCR11;ATP5H;ATP5G1;UQCRH;ATP5L;ATP6V1F"
"75","Smooth muscle contraction","3/22",0.000360734010097349,0.0067127894052898,0,0,25.0774736842105,198.7984046693,"MYL6;TPM4;CALM1"
"76","acylglycerol catabolic process (GO:0046464)","4/30",3.85543532092951e-05,0.00137434929675487,0,0,24.6228287841191,250.252680911923,"FABP3;FABP5;LPL;APOE"
"77","Cul2-RING ubiquitin ligase complex (GO:0031462)","2/15",0.00404076439177269,0.021011974837218,0,0,24.2478632478632,133.637767598506,"ELOB;RBX1"
"78","purine ribonucleotide biosynthetic process (GO:0009152)","9/75",1.19239724564120e-09,1.11168112439779e-07,0,0,22.6959511077158,466.340517649378,"ATP5E;ADSSL1;ATP5J;CHCHD10;ATP5H;ALDOA;ATP5G1;ATP5J2;ATP5L"
"79","endosome lumen (GO:0031904)","3/24",0.000469697402986355,0.00321371907306453,0,0,22.6868571428571,173.858957735456,"CD63;CTSL;CTSB"
"80","gluconeogenesis (GO:0006094)","5/41",6.18388699830251e-06,0.000288264270843948,0,0,22.3983739837398,268.63632112056,"TPI1;PGAM1;PGK1;ALDOA;GAPDH"
"81","Glycolysis / Gluconeogenesis","8/67",1.07271089929345e-08,2.54768838582195e-07,0,0,22.3875706214689,410.822929964184,"TPI1;PKM;ALDH2;PGAM1;AKR1A1;PGK1;ALDOA;GAPDH"
"82","Smooth Muscle Contraction Homo sapiens R-HSA-445355","4/33",5.6719299164698e-05,0.00180605295915922,0,0,22.0723025583982,215.809643448702,"MYL6;ANXA2;TPM4;CALM1"
"83","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)","3/25",0.000531259800201232,0.0136799398551817,0,0,21.6545454545455,163.28088970974,"ATP5H;ATP5G1;ATP5L"
"84","Huntington disease","20/192",7.85767401535909e-19,2.98591612583645e-17,0,0,21.2101636520241,884.201372503752,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS"
"85","platelet alpha granule membrane (GO:0031092)","2/17",0.00519017426633071,0.0259508713316536,0,0,21.0126984126984,110.547554302737,"APLP2;CD9"
"86","Non-alcoholic fatty liver disease (NAFLD)","16/151",2.24564765664349e-15,7.11121757937106e-14,0,0,20.8857142857143,704.470598686259,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;COX7A2;UQCR11;COX6A1;COX5B;COX6C;COX6A2;COX7C;UQCRH;COX6B1;CYCS"
"87","Huntington's disease","19/184",7.33932127499357e-18,4.48747072242464e-16,0,0,20.8191826522102,821.385152992241,"COX8A;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;COX6B1;ATP5E;CYCS"
"88","Thermogenesis","23/231",4.30714355962031e-21,2.04589319081965e-19,0,0,20.7084249084249,971.101126481095,"COX8A;NDUFA13;UQCRB;NDUFA2;ATP5K;NDUFB2;NDUFA1;ATP5J;COX7A2;UQCR11;ATP5H;COX6A1;COX5B;COX6C;COX6A2;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;ATP5E;GNAS"
"89","hexose biosynthetic process (GO:0019319)","5/44",8.82499309061528e-06,0.000396144134289841,0,0,20.6722951844903,240.582574175847,"TPI1;PGAM1;PGK1;ALDOA;GAPDH"
"90","nicotinamide nucleotide metabolic process (GO:0046496)","5/45",9.87744909478439e-06,0.000427552439388524,0,0,20.1544715447154,232.285449505569,"TPI1;PKM;PGAM1;PGK1;ALDOA"
"91","regulation of nitric-oxide synthase activity (GO:0050999)","4/36",8.04455801311389e-05,0.0026351363005119,0,0,20,188.558592507243,"S100A1;APOE;CALM1;GLA"
"92","TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897","9/84",3.33030143317327e-09,2.05368588379018e-07,0,0,19.9633613445378,389.68886633869,"COX8A;PRDX5;PRDX1;CYCS;COX6A1;COX5B;COX6C;COX7C;COX6B1"
"93","Glycolysis and gluconeogenesis","8/75",2.65869181412573e-08,1.03447281495074e-06,0,0,19.7064676616915,343.736891294617,"TPI1;PKM;ALDH2;PGAM1;AKR1A1;PGK1;ALDOA;GAPDH"
"94","pyruvate metabolic process (GO:0006090)","5/46",1.10254648924744e-05,0.000445428781655966,0,0,19.6619075946857,224.446632169395,"TPI1;PKM;PGAM1;PGK1;ALDOA"
"95","hydrogen ion transmembrane transport (GO:1902600)","3/28",0.000746175111010593,0.0183197281291042,0,0,19.05312,137.192948018299,"COX8A;ATP6V1F;ATP5J2"
"96","positive regulation of calcium-mediated signaling (GO:0050850)","3/28",0.000746175111010593,0.0183197281291042,0,0,19.05312,137.192948018299,"TREM2;IGF1;CALM1"
"97","Sema4D in semaphorin signaling","3/29",0.000828398138413075,0.0145328933123999,0,0,18.3193846153846,129.994658718473,"MYL6;CD72;RHOC"
"98","cation-transporting ATPase activity (GO:0019829)","3/29",0.000828398138413075,0.0170650016513093,0,0,18.3193846153846,129.994658718473,"ATP5H;ATP5G1;ATP5L"
"99","Collagen degradation Homo sapiens R-HSA-1442490","4/39",0.000110674927529374,0.00272998154572455,0,0,18.2829493087558,166.537798917856,"MMP12;CTSL;CTSD;CTSB"
"100","Glucose metabolism","6/61",2.54212960219459e-06,6.80019668587053e-05,0,0,17.7201192250373,228.279584803744,"TPI1;PGAM1;PGK1;ALDOA;CALM1;GAPDH"
"101","endolysosome (GO:0036019)","2/20",0.00716071712341811,0.0335010915520629,0,0,17.5079365079365,86.4742396218039,"CTSL;CTSB"
"102","proton transport (GO:0015992)","3/31",0.00100960007926467,0.0222479144739777,0,0,17.0091428571429,117.332486056501,"COX8A;ATP6V1F;ATP5J2"
"103","glucose metabolic process (GO:0006006)","6/64",3.37920845511778e-06,0.000170650026983448,0,0,16.8010175240249,211.657018855389,"TPI1;PGAM1;AKR1A1;PGK1;ALDOA;GAPDH"
"104","substantia nigra development (GO:0021762)","4/43",0.000162807433434731,0.00519270024533931,0,0,16.4044665012407,143.095217139779,"S100A1;ATP5J;CALM1;COX6B1"
"105","NADH dehydrogenase (ubiquinone) activity (GO:0008137)","4/43",0.000162807433434731,0.00558972188125909,0,0,16.4044665012407,143.095217139779,"NDUFA13;NDUFA2;NDUFB2;NDUFA1"
"106","NADH dehydrogenase (quinone) activity (GO:0050136)","4/43",0.000162807433434731,0.00558972188125909,0,0,16.4044665012407,143.095217139779,"NDUFA13;NDUFA2;NDUFB2;NDUFA1"
"107","Glucose metabolism Homo sapiens R-HSA-70326","7/79",7.37252519131518e-07,3.40979290098327e-05,0,0,15.9090909090909,224.641699105203,"TPI1;PKM;PGAM1;PGK1;ALDOA;CALM1;GAPDH"
"108","cellular respiration (GO:0045333)","5/57",3.18365858407351e-05,0.00116927097087791,0,0,15.4940587867417,160.439343049959,"UQCRB;CYCS;COX6A1;COX6A2;UQCRH"
"109","mitochondrial electron transport, NADH to ubiquinone (GO:0006120)","4/46",0.000212114255469006,0.0065918584007291,0,0,15.2304147465438,128.824719061948,"NDUFA13;NDUFA2;NDUFB2;NDUFA1"
"110","ficolin-1-rich granule lumen (GO:1904813)","10/123",6.5794219498056e-09,1.71064970694946e-07,0,0,14.8185090745463,279.170618745373,"CSTB;PKM;FTH1;PGAM1;CTSZ;COTL1;MIF;ALDOA;CTSD;CTSB"
"111","Glycerolipid metabolism","4/49",0.000271356663834334,0.00553050724386166,0,0,14.2129032258065,116.717448572855,"ALDH2;AKR1A1;LPL;GLA"
"112","Cholesterol metabolism","4/49",0.000271356663834334,0.00429648051071028,0,0,14.2129032258065,116.717448572855,"LRPAP1;NPC2;LPL;APOE"
"113","Complex I biogenesis Homo sapiens R-HSA-6799198","4/49",0.000271356663834334,0.00528431397993176,0,0,14.2129032258065,116.717448572855,"NDUFA13;NDUFA2;NDUFB2;NDUFA1"
"114","mitochondrial respiratory chain complex I (GO:0005747)","4/51",0.000316912668461223,0.00257491543124744,0,0,13.6067261496225,109.627818505035,"NDUFA13;NDUFA2;NDUFB2;NDUFA1"
"115","Lysosome","9/121",8.37971263457296e-08,2.98876417299769e-06,0,0,13.343337334934,217.427908834948,"CTSA;CD63;CTSL;NPC2;CTSZ;CD68;CTSD;GLA;CTSB"
"116","triglyceride metabolic process (GO:0006641)","4/52",0.000341632817891645,0.0100989993971872,0,0,13.3225806451613,106.337828200174,"FABP3;FABP5;LPL;APOE"
"117","Semaphorin interactions","5/66",6.4899115825306e-05,0.00163393068077829,0,0,13.2020525123284,127.303122278036,"MYL6;TYROBP;CD72;TREM2;RHOC"
"118","Lysosome","9/124",1.03573042594298e-07,2.18654201032407e-06,0,0,12.9932773109244,208.970732786035,"CTSA;CD63;CTSL;NPC2;CTSZ;CD68;CTSD;GLA;CTSB"
"119","Semaphorin interactions Homo sapiens R-HSA-373755","5/67",6.97758508516748e-05,0.00198592806270151,0,0,12.9884605297666,124.302458298516,"MYL6;TYROBP;CD72;TREM2;RHOC"
"120","Ferroptosis","3/40",0.00212802130626224,0.0254651872285076,0,0,12.8659459459459,79.1585390656358,"GPX4;FTH1;CYBB"
"121","tertiary granule lumen (GO:1904724)","4/55",0.000424064143921273,0.00306268548387586,0,0,12.5370018975332,97.3576657830578,"CSTB;FTH1;ALDOA;CTSD"
"122","lysosomal lumen (GO:0043202)","6/86",1.88925682047258e-05,0.000195165819690581,0,0,12.1672131147541,132.339637055394,"CTSA;CTSL;NPC2;CTSD;GLA;CTSB"
"123","mitochondrial inner membrane (GO:0005743)","21/341",4.67969342465131e-15,6.0836014520467e-13,0,0,11.9915887850467,395.668992924803,"COX8A;NDUFA13;UQCRB;NDUFA2;NDUFB2;NDUFA1;ATP5J;UQCR11;ATP5H;COX6A1;COX5B;COX6C;ATP5G1;COX7C;UQCRH;ATP5J2;COX6B1;ATP5L;LGALS3;ATP5E;CYCS"
"124","ficolin-1-rich granule (GO:0101002)","12/184",2.40555054160444e-09,7.81803926021444e-08,0,0,11.8484362469928,235.137988033225,"LGALS3;CSTB;PKM;FTH1;PGAM1;CTSZ;COTL1;ITGAX;MIF;ALDOA;CTSD;CTSB"
"125","sterol homeostasis (GO:0055092)","4/58",0.000519791063143797,0.014317881102961,0,0,11.8387096774194,89.5253126374835,"FABP3;NPC2;LPL;APOE"
"126","cholesterol homeostasis (GO:0042632)","4/58",0.000519791063143797,0.014317881102961,0,0,11.8387096774194,89.5253126374835,"FABP3;NPC2;LPL;APOE"
"127","azurophil granule membrane (GO:0035577)","4/58",0.000519791063143797,0.00337864191043468,0,0,11.8387096774194,89.5253126374835,"CD63;GLIPR1;SYNGR1;CD68"
